"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,630","13","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,730","14","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,730","13","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","43,220","11","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","32,670","3","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,810","33","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,870","27","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","32,520","12","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","41,200","8","202004","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","45,450","31","202005","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,350","10","202005","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,550","14","202005","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,650","13","202005","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,660","20","202005","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","31,930","7","202005","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,550","14","202005","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,350","25","202005","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,860","20","202005","3","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","43,960","13","202005","4","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","44,330","22","202005","4","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","34,030","9","202005","5","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","34,930","25","202005","5","분","20200605"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,970","29","202005","6","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","36,080","26","202005","6","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,860","30","202005","6","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,780","31","202005","6","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,250","28","202005","7","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","42,720","11","202005","7","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,250","28","202005","7","분","20200608"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","36,570","33","202005","8","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","28,680","2","202005","8","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","30,290","1","202005","9","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","34,140","6","202005","9","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","35,930","21","202005","10","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","43,520","10","202005","10","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,430","11","202005","10","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","44,320","18","202005","11","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,350","25","202005","11","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","35,000","16","202005","12","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","41,520","5","202005","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,950","10","202005","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","34,240","7","202005","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","35,810","31","202005","14","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","34,620","26","202005","14","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","34,410","6","202005","14","분","20200608"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","35,540","19","202005","15","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","34,710","13","202005","15","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","36,020","28","202005","16","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","33,910","18","202005","18","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","33,280","19","202005","20","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","33,730","4","202005","21","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,270","22","202005","21","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,960","20","202005","21","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","34,660","20","202005","26","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,730","11","202005","27","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,970","18","202005","28","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,460","23","202005","28","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,860","23","202005","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,780","28","202005","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,550","10","202005","31","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","36,540","16","202006","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","35,530","17","202006","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,190","21","202006","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","36,300","23","202006","1","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,880","30","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,160","16","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,550","10","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,210","31","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","41,700","5","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","34,980","33","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","33,630","4","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,770","18","202006","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","36,220","21","202006","3","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","33,620","11","202006","3","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","39,080","16","202006","3","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","36,640","15","202006","3","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","43,880","31","202006","4","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,370","28","202006","4","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,070","26","202006","4","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","36,590","22","202006","5","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","38,650","25","202006","7","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,870","29","202006","8","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","39,880","33","202006","8","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,310","6","202006","8","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","37,430","21","202006","11","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","33,560","4","202006","12","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","39,880","32","202006","12","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,905","12","202006","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","37,400","32","202006","15","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,880","30","202006","15","분",""
