"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.958","52,250","16","202003","12","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","52,192","27","202003","16","분","20200318"
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","57,700","30","202003","17","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","43,280","22","202003","18","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.958","54,640","11","202003","26","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","61.7293","44,077","30","202003","26","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","50,060","5","202003","26","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","50,180","30","202004","13","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.233","45,730","10","202004","15","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","55,210","5","202004","16","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.233","44,340","5","202004","20","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.2596","49,050","6","202005","4","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","48,920","10","202005","5","분","20200611"
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","42,780","21","202005","5","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","50,620","6","202005","7","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","51,394","24","202005","10","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","50,420","6","202005","12","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","42,410","7","202005","13","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","53,192","27","202005","14","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","42,410","16","202005","15","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","50,717","6","202005","15","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","52,510","28","202005","16","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","42,410","9","202005","16","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","43,780","22","202005","17","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","51,920","15","202005","18","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","56,975","7","202005","19","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","47,420","14","202005","19","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","48,377","2","202005","23","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","51,820","16","202005","25","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","45,880","23","202005","26","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","60,639","27","202005","30","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","51,420","7","202006","1","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","52,310","28","202006","3","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","59,200","29","202006","3","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","52,010","24","202006","6","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.958","52,250","19","202006","7","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.233","46,070","4","202006","8","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.2596","50,250","7","202006","9","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","59,210","17","202006","9","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","59,010","18","202006","12","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","52,880","20","202006","13","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","59,900","21","202006","13","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","61,362","25","202006","13","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.9938","62,737","20","202006","15","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","52,220","7","202006","16","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.958","54,250","13","202006","16","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.958","54,250","13","202006","16","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","84.1493","59,807","28","202006","18","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","76.416","53,730","24","202006","18","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.8989","48,360","2","202006","26","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.233","45,320","4","202006","28","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","59.4905","42,127","18","202006","30","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","77.958","57,121","21","202007","2","분",""
"경기도 고양일산동구 식사동","BL-A1","일산자이 2차","66.233","48,440","11","202007","2","분",""
