"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","32,470","4","202102","22","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,970","11","202102","22","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,920","15","202102","24","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","22,700","6","202003","13","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,000","11","202003","17","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,950","16","202003","23","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,638","9","202004","20","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,376","6","202004","28","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,296","7","202004","29","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","22,700","17","202004","29","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,600","15","202005","19","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,600","17","202006","2","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,338","5","202006","9","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.8612","17,500","15","202006","9","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,000","10","202006","11","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,084","5","202006","12","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.8612","17,846","20","202006","13","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","22,700","3","202006","15","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,900","15","202006","17","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,876","2","202006","24","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,700","8","202006","29","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","22,700","3","202007","2","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","18,887","13","202007","7","분","20200819"
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,600","15","202007","8","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,984","13","202007","9","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,600","9","202007","10","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,700","4","202007","11","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,638","6","202007","12","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,384","12","202007","13","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","22,950","8","202007","14","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,900","13","202007","15","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,700","3","202007","17","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,600","16","202007","22","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.8612","17,600","8","202007","24","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","18,197","14","202007","25","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,376","6","202007","29","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,038","18","202008","1","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,000","14","202008","4","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","18,146","12","202008","4","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,546","18","202008","5","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,900","7","202008","5","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,638","5","202008","6","분",""
