"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"전라남도 광양시 광양읍 인서리","4**","8m미만","29","월세","202009","2","100","32","2011","인서8길"
"전라남도 광양시 광양읍 인서리","1**","8m미만","38.3","전세","202003","23","4,000","0","1972","남문길"
"전라남도 광양시 광양읍 인서리","4**","12m미만","42.9","월세","202004","23","50","25","2011","인서4길"
"전라남도 광양시 광양읍 인서리","4**","-","48.33","전세","202003","3","4,500","0","1988","null"
"전라남도 광양시 광양읍 인서리","4**","8m미만","48.59","전세","202010","6","4,000","0","1992","인서1길"
"전라남도 광양시 광양읍 인서리","4**","8m미만","48.59","전세","202010","31","3,500","0","1992","인서1길"
"전라남도 광양시 광양읍 인서리","4**","8m미만","48.6","전세","202003","2","3,000","0","1994","인서7길"
"전라남도 광양시 광양읍 인서리","2*","8m미만","49.5","전세","202005","1","1,300","0","1955","읍성길"
"전라남도 광양시 광양읍 인서리","1**","12m미만","51.75","월세","202007","17","400","17","1979","남문1길"
"전라남도 광양시 광양읍 인서리","4**","8m미만","58.23","월세","202004","10","300","35","1987","인서7길"
"전라남도 광양시 광양읍 인서리","4**","12m미만","79.2","전세","202011","5","4,000","0","1989","인덕4길"
"전라남도 광양시 광양읍 인서리","4**","12m미만","149.54","전세","202005","15","4,000","0","2010","인덕4길"
"전라남도 광양시 광양읍 칠성리","5**","-","27","전세","202003","4","4,000","0","2011","null"
"전라남도 광양시 광양읍 칠성리","8**","-","30","월세","202102","17","100","40","null","null"
"전라남도 광양시 광양읍 칠성리","8**","12m미만","33","월세","202003","25","1,000","17","2012","호북길"
"전라남도 광양시 광양읍 칠성리","2**","8m미만","36.75","전세","202005","13","500","0","1988","칠성1길"
"전라남도 광양시 광양읍 칠성리","5**","12m미만","42.9","월세","202012","24","200","43","2012","숲샘길"
"전라남도 광양시 광양읍 칠성리","9**","12m미만","42.98","월세","202008","12","200","20","1988","인덕4길"
"전라남도 광양시 광양읍 칠성리","9**","12m미만","45","전세","202004","17","5,000","0","2012","서북5길"
"전라남도 광양시 광양읍 칠성리","9**","12m미만","45","전세","202004","17","5,000","0","2012","서북5길"
"전라남도 광양시 광양읍 칠성리","9**","-","45","전세","202009","28","4,500","0","2013","null"
"전라남도 광양시 광양읍 칠성리","9**","-","46","전세","202101","19","4,500","0","2009","null"
"전라남도 광양시 광양읍 칠성리","1**","8m미만","50","월세","202012","18","300","30","null","성북안길"
"전라남도 광양시 광양읍 칠성리","2**","8m미만","62.7","전세","202012","30","3,000","0","1945","읍성2길"
