"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대구광역시 남구 봉덕동","1220-8","1220","0008","삼원빌라1동","월세","53.46","202009","15","500","48","2","1992","용두2길 10"
"대구광역시 남구 봉덕동","669-1","0669","0001","신흥맨션","전세","77.68","202009","26","10,000","0","3","1979","삼정길 25"
"대구광역시 남구 봉덕동","512-8","0512","0008","쌍림(A)","전세","76.58","202102","16","11,000","0","2","2001","봉덕로9길 89-194"
"대구광역시 남구 봉덕동","512-37","0512","0037","쌍림(B)","월세","78.25","202012","30","7,000","15","1","2001","봉덕로9길 89-196"
"대구광역시 남구 봉덕동","1338-56","1338","0056","앞산대덕그린","월세","59.31","202008","4","2,000","50","4","1995","삼정4길 69"
"대구광역시 남구 봉덕동","1318-6","1318","0006","엔에스빌","월세","58.81","202003","23","3,000","30","3","2013","효서길 16-5"
"대구광역시 남구 봉덕동","1318-6","1318","0006","엔에스빌","월세","68.66","202007","15","1,000","55","3","2013","효서길 16-5"
"대구광역시 남구 봉덕동","1338-154","1338","0154","연호빌라트","전세","38.14","202002","29","5,500","0","3","2009","효서4길 41"
"대구광역시 남구 봉덕동","1338-154","1338","0154","연호빌라트","전세","40.74","202004","10","5,500","0","5","2009","효서4길 41"
"대구광역시 남구 봉덕동","1338-154","1338","0154","연호빌라트","전세","38.14","202006","16","5,500","0","2","2009","효서4길 41"
"대구광역시 남구 봉덕동","1211-1","1211","0001","용두빌라","전세","58.89","202007","24","7,000","0","2","1998","용두길 51-4"
"대구광역시 남구 봉덕동","1351-1","1351","0001","용산(A)","전세","56.29","202004","1","9,500","0","3","1996","효서4길 79"
