"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,950","7","202005","11","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,950","16","202005","11","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","71,300","13","202005","11","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","10","202005","12","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","49,750","6","202005","12","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,650","9","202005","12","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","74.7411","48,150","15","202005","12","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","66,600","3","202005","12","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","71,000","13","202005","12","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","70,800","11","202005","12","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","49,900","4","202005","13","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","13","202005","13","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,250","24","202005","13","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,250","18","202005","13","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","48,850","2","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,360","5","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,650","26","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","11","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,050","15","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,200","17","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","53,250","25","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,150","21","202005","14","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,150","8","202005","15","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,250","13","202005","15","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","67,300","4","202005","15","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","70,035","9","202005","16","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","64,650","1","202005","17","분","20200601"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,650","21","202005","18","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,650","21","202005","18","분","20200609"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,800","6","202005","18","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,250","23","202005","18","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","49,130","1","202005","20","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,000","16","202005","20","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","49,950","9","202005","20","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,950","6","202005","21","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","65,500","2","202005","21","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,550","23","202005","22","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","8","202005","22","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,750","24","202005","23","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","74.7411","44,050","3","202005","23","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,980","29","202005","23","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,950","7","202005","24","분","20200526"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,950","7","202005","24","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,350","23","202005","26","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","51,750","10","202005","27","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","53,300","22","202005","27","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","69,400","6","202005","28","분","20200602"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,530","22","202005","28","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","70,125","6","202005","28","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,350","15","202005","28","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,150","9","202006","1","분","20200610"
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,150","9","202006","1","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","49,550","3","202006","1","분",""
