"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"대구광역시 동구 불로동","8**","전","개발제한구역","8m미만","202101","15","846","32,000","지분",""
"대구광역시 중구 삼덕동2가","2**","대","중심상업지역","25m이상","202101","15","30.2","34,000","지분",""
"대구광역시 수성구 중동","5**","대","제2종일반주거지역","8m미만","202101","15","142","34,228"," ",""
"대구광역시 동구 효목동","1**","대","제2종일반주거지역","25m미만","202101","15","154","36,190"," ",""
"대구광역시 수성구 중동","5**","대","제2종일반주거지역","8m미만","202101","15","152","36,616"," ",""
"대구광역시 중구 삼덕동2가","2**","대","제2종일반주거지역","12m미만","202101","15","1","450"," ",""
"대구광역시 수성구 중동","5**","대","제2종일반주거지역","8m미만","202101","15","202","48,582"," ",""
"대구광역시 수성구 중동","5**","대","제2종일반주거지역","8m미만","202101","15","205","49,352"," ",""
"대구광역시 중구 동성로2가","1**","대","중심상업지역","8m미만","202101","15","6.6","5,000"," ",""
"대구광역시 중구 동산동","3**","대","중심상업지역","25m이상","202101","15","13","5,250"," ",""
"대구광역시 북구 침산동","1*","도로","준주거지역","-","202101","15","23","5,600"," ",""
"대구광역시 서구 상리동","6**","대","제2종일반주거지역","-","202101","15","58","5,858"," ",""
"대구광역시 수성구 중동","5**","대","제2종일반주거지역","8m미만","202101","15","208","50,148"," ",""
"대구광역시 동구 효목동","3**","도로","제3종일반주거지역","-","202101","15","13.5","500","지분",""
"대구광역시 중구 삼덕동2가","2**","대","제2종일반주거지역","12m미만","202101","15","13.2","6,350"," ",""
"대구광역시 중구 동산동","9**","대","중심상업지역","25m이상","202101","15","16","6,462"," ",""
"대구광역시 남구 대명동","5**","도로","제1종일반주거지역","-","202101","16","99.1","1,600"," ",""
"대구광역시 동구 평광동","2**","답","개발제한구역","8m미만","202101","16","728","12,300"," ",""
"대구광역시 동구 능성동","1**","임야","제1종일반주거지역","8m미만","202101","16","248","12,500"," ",""
"대구광역시 수성구 성동","4**","답","개발제한구역","8m미만","202101","16","364","12,730"," ",""
"대구광역시 동구 능성동","1**","대","제1종일반주거지역","8m미만","202101","16","337","17,000"," ",""
"대구광역시 달성군 구지면 응암리","1***","대","제1종일반주거지역","12m미만","202101","16","214","18,775"," ",""
"대구광역시 달성군 구지면 응암리","1***","대","제1종일반주거지역","12m미만","202101","16","217.9","19,140"," ",""
"대구광역시 달서구 상인동","3**","대","제2종일반주거지역","12m미만","202101","16","15.06","2,270","지분",""
"대구광역시 달성군 옥포읍 기세리","9**","답","개발제한구역","-","202101","16","1922.84","20,350","지분",""
"대구광역시 수성구 성동","4**","답","개발제한구역","-","202101","16","671","23,345"," ",""
"대구광역시 달성군 하빈면 봉촌리","8*","대","제2종일반주거지역","8m미만","202101","16","136","3,800"," ",""
"대구광역시 수성구 성동","4**","답","개발제한구역","-","202101","16","975","33,925"," ",""
"대구광역시 중구 대신동","1**","대","중심상업지역","12m미만","202101","16","9.26","41,000","지분",""
"대구광역시 달성군 화원읍 설화리","8**","답","제2종일반주거지역","-","202101","16","542","49,200"," ",""
"대구광역시 북구 산격동","1***","대","제2종일반주거지역","-","202101","16","13.6","500","지분",""
"대구광역시 달성군 하빈면 봉촌리","3*","대","제2종일반주거지역","8m미만","202101","16","256","7,300"," ",""
"대구광역시 달성군 논공읍 노이리","1***","대","제2종일반주거지역","8m미만","202101","16","198","8,900"," ",""
"대구광역시 달성군 옥포읍 김흥리","1***","전","자연녹지지역","8m미만","202101","17","216","11,400","지분",""
"대구광역시 달성군 다사읍 문산리","7**","전","개발제한구역","-","202101","17","206","2,700"," ","20210121"
"대구광역시 달성군 구지면 고봉리","4**","답","자연녹지지역","8m미만","202101","18","623","10,530"," ",""
"대구광역시 중구 동인동3가","2**","대","제2종일반주거지역","12m미만","202101","18","33.64","13,000"," ",""
"대구광역시 동구 평광동","1**","답","개발제한구역","8m미만","202101","18","1557","14,280"," ",""
"대구광역시 달성군 옥포읍 신당리","9**","답","개발제한구역","8m미만","202101","18","1924","14,500"," ",""
"대구광역시 달성군 구지면 응암리","9*","대","제2종일반주거지역","8m미만","202101","18","344","14,560"," ",""
"대구광역시 동구 효목동","산4*","임야","자연녹지지역","8m미만","202101","18","2479.35","150,000","지분",""
"대구광역시 북구 노곡동","5**","대","자연녹지지역","-","202101","18","93","17,200"," ",""
"대구광역시 달성군 현풍읍 신기리","3**","하천","자연녹지지역","-","202101","18","383","2,480"," ",""
"대구광역시 북구 매천동","3**","대","개발제한구역","8m미만","202101","18","51","200","지분",""
"대구광역시 달서구 죽전동","2**","도로","제2종일반주거지역","-","202101","18","202.8","21,517"," ",""
"대구광역시 동구 신천동","8**","대","제3종일반주거지역","8m미만","202101","18","126","24,700"," ",""
"대구광역시 달서구 죽전동","2**","도로","제2종일반주거지역","-","202101","18","239.3","25,390"," ",""
"대구광역시 북구 노곡동","5**","대","제3종일반주거지역","8m미만","202101","18","26","4,900"," ",""
"대구광역시 북구 침산동","9*","대","준주거지역","8m미만","202101","18","47","7,700"," ",""
"대구광역시 달서구 죽전동","2**","도로","제2종일반주거지역","-","202101","18","78","7,886"," ",""
"대구광역시 달성군 구지면 고봉리","4**","답","자연녹지지역","8m미만","202101","18","560","9,470"," ",""
"대구광역시 동구 내곡동","3**","답","개발제한구역","8m미만","202101","18","694","9,800"," ",""
"대구광역시 달서구 두류동","8**","도로","제2종일반주거지역","-","202101","19","13","1,450"," ",""
"대구광역시 북구 칠성동2가","3**","대","중심상업지역","25m이상","202101","19","1.83","1,850","지분",""
"대구광역시 남구 봉덕동","1***","대","제3종일반주거지역","12m미만","202101","19","10","2,480"," ",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","-","202101","19","153.33","20,800","지분",""
"대구광역시 달성군 유가읍 금리","1***","공장용지","일반공업지역","-","202101","19","5087.7","200,000"," ",""
"대구광역시 달성군 논공읍 삼리리","2**","답","생산녹지지역","8m미만","202101","19","3081","24,200"," ",""
"대구광역시 달성군 옥포읍 간경리","3**","답","개발제한구역","8m미만","202101","19","1230","26,200"," ",""
"대구광역시 남구 대명동","2***","도로","제2종일반주거지역","-","202101","19","11.9","290"," ",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","-","202101","19","25.33","3,450","지분",""
"대구광역시 달성군 유가읍 금리","1***","공장용지","일반공업지역","-","202101","19","7704.4","302,900"," ",""
"대구광역시 동구 도동","9**","도로","제1종일반주거지역","-","202101","19","2","313"," ",""
"대구광역시 수성구 매호동","7*","전","개발제한구역","8m미만","202101","19","1207","42,000"," ",""
"대구광역시 동구 지묘동","산1**","임야","개발제한구역","25m이상","202101","19","590","432","지분",""
"대구광역시 달성군 가창면 행정리","7**","전","개발제한구역","8m미만","202101","19","857.83","5,000","지분",""
"대구광역시 남구 봉덕동","1***","대","제3종일반주거지역","8m미만","202101","19","23","5,957"," ",""
"대구광역시 남구 봉덕동","1***","대","제3종일반주거지역","8m미만","202101","19","27","6,993"," ",""
"대구광역시 달성군 화원읍 설화리","1***","전","개발제한구역","25m미만","202101","19","320","8,148"," ",""
"대구광역시 달서구 대곡동","1***","대","제1종일반주거지역","12m미만","202101","19","296.9","80,820"," ",""
"대구광역시 남구 봉덕동","1***","대","제3종일반주거지역","8m미만","202101","19","35","9,065"," ",""
"대구광역시 중구 포정동","5*","대","중심상업지역","8m미만","202101","19","133.9","96,302"," ",""
"대구광역시 북구 대현동","2**","도로","제2종일반주거지역","-","202101","20","19.98","1,160","지분",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","8m미만","202101","20","9.67","1,300","지분",""
"대구광역시 서구 상리동","산1**","임야","자연녹지지역","-","202101","20","28.79","1,305","지분",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","8m미만","202101","20","9.67","1,460","지분",""
"대구광역시 북구 침산동","1**","도로","준주거지역","-","202101","20","9","1,497","지분",""
"대구광역시 달성군 구지면 도동리","1**","전","자연녹지지역","-","202101","20","758","1,660"," ",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","8m미만","202101","20","9.67","1,950","지분",""
"대구광역시 달성군 유가읍 본말리","2**","전","자연녹지지역","8m미만","202101","20","628","10,000"," ",""
"대구광역시 달성군 현풍읍 지리","4**","답","자연녹지지역","8m미만","202101","20","1231.5","12,000","지분",""
"대구광역시 달성군 논공읍 삼리리","7**","답","자연녹지지역","-","202101","20","1375","13,000"," ",""
"대구광역시 수성구 파동","2**","대","제2종일반주거지역","8m미만","202101","20","10","2,000"," ",""
"대구광역시 북구 침산동","1**","도로","준주거지역","-","202101","20","13.29","2,210","지분",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","-","202101","20","153.33","20,800","지분",""
"대구광역시 달성군 가창면 행정리","1**","대","제1종일반주거지역","8m미만","202101","20","241","21,000"," ",""
"대구광역시 달성군 구지면 창리","1***","대","제1종일반주거지역","12m미만","202101","20","256.8","23,000"," ",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","-","202101","20","153.33","23,190","지분",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","-","202101","20","25.33","3,450","지분",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","-","202101","20","25.33","3,830","지분",""
"대구광역시 서구 상리동","산1**","임야","자연녹지지역","-","202101","20","98.23","4,455","지분",""
"대구광역시 서구 상리동","산1**","임야","자연녹지지역","-","202101","20","101.15","4,590","지분",""
"대구광역시 달성군 다사읍 세천리","1***","전","준주거지역","8m미만","202101","20","43.31","5,000","지분",""
"대구광역시 달성군 논공읍 상리","3**","전","일반공업지역","25m이상","202101","20","635","55,000"," ",""
"대구광역시 북구 매천동","4**","대","제2종일반주거지역","8m미만","202101","20","21","570"," ",""
"대구광역시 수성구 파동","3**","답","제2종일반주거지역","12m미만","202101","20","28.67","6,066","지분",""
"대구광역시 수성구 파동","3**","답","제2종일반주거지역","12m미만","202101","20","28.67","6,066","지분",""
"대구광역시 북구 매천동","5**","대","제2종일반주거지역","25m이상","202101","20","134","68,850"," ",""
"대구광역시 달성군 논공읍 노이리","4**","답","개발제한구역","8m미만","202101","20","1337","7,200"," ",""
"대구광역시 북구 매천동","5**","대","제2종일반주거지역","25m이상","202101","20","15","7,650"," ",""
"대구광역시 달서구 대곡동","4**","답","개발제한구역","25m이상","202101","20","981","72,500"," ",""
"대구광역시 수성구 파동","3**","도로","제2종일반주거지역","8m미만","202101","21","9.43","1,425","지분",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","-","202101","21","4","1,533"," ",""
"대구광역시 동구 중대동","4**","도로","자연녹지지역","-","202101","21","5","100"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","-","202101","21","34.6","13,259"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","12m미만","202101","21","39.7","15,213"," ",""
"대구광역시 동구 신평동","1**","대","제1종일반주거지역","8m미만","202101","21","29","2,000"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","8m미만","202101","21","6","2,000"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","12m미만","202101","21","5.7","2,184"," ",""
"대구광역시 달성군 하빈면 기곡리","5**","대","개발제한구역","8m미만","202101","21","218","2,300","지분",""
"대구광역시 북구 고성동3가","*","도로","제3종일반주거지역","-","202101","21","7.3","2,797"," ",""
"대구광역시 동구 중대동","4**","과수원","자연녹지지역","-","202101","21","558","20,000"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","12m미만","202101","21","55","21,076"," ",""
"대구광역시 동구 상매동","1**","전","개발제한구역","8m미만","202101","21","1944","22,200"," ",""
"대구광역시 달성군 가창면 주리","1**","답","개발제한구역","-","202101","21","1950","23,500"," ",""
"대구광역시 동구 효목동","5**","대","제3종일반주거지역","8m미만","202101","21","165.5","25,000"," ",""
"대구광역시 북구 고성동3가","*","도로","제3종일반주거지역","-","202101","21","10.2","3,909"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","25m미만","202101","21","10.5","4,024"," ",""
"대구광역시 수성구 고모동","1**","전","개발제한구역","8m미만","202101","21","1342","40,500"," ",""
"대구광역시 서구 평리동","1***","대","제2종일반주거지역","8m미만","202101","21","152.7","41,300"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","-","202101","21","1.3","498"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","12m미만","202101","21","14.2","5,441"," ",""
"대구광역시 북구 고성동3가","*","도로","제3종일반주거지역","-","202101","21","16.2","6,208"," ",""
"대구광역시 서구 비산동","1***","전","일반공업지역","12m미만","202101","21","32.29","6,260","지분",""
"대구광역시 서구 비산동","1***","전","일반공업지역","12m미만","202101","21","32.29","6,547","지분",""
"대구광역시 달성군 하빈면 기곡리","5**","전","개발제한구역","-","202101","21","107.5","600","지분",""
"대구광역시 북구 고성동3가","*","도로","제3종일반주거지역","-","202101","21","18.7","7,166"," ",""
"대구광역시 북구 고성동3가","*","대","제3종일반주거지역","-","202101","21","20.4","7,817"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","-","202101","21","247.5","71,130","지분",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","8m미만","202101","21","34","8,000"," ",""
"대구광역시 달성군 화원읍 본리리","3**","답","개발제한구역","8m미만","202101","21","411","8,060"," ",""
"대구광역시 동구 신무동","3**","전","자연환경보전","8m미만","202101","21","1359","9,000"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","8m미만","202101","21","299","96,403"," ",""
"대구광역시 수성구 파동","2**","전","제2종일반주거지역","8m미만","202101","22","5","1,000"," ",""
"대구광역시 동구 효목동","5**","도로","제3종일반주거지역","-","202101","22","33.55","1,000","지분",""
"대구광역시 달성군 가창면 대일리","산6*","임야","개발제한구역","8m미만","202101","22","9917","1,400"," ",""
"대구광역시 북구 복현동","2**","대","제3종일반주거지역","25m미만","202101","22","56.41","10,356"," ","20210122"
"대구광역시 달서구 장동","3**","공장용지","일반공업지역","8m미만","202101","22","1274","122,000"," ",""
"대구광역시 달성군 유가읍 가태리","6**","대","제2종일반주거지역","12m미만","202101","22","334","15,000"," ",""
"대구광역시 달성군 구지면 가천리","5**","답","생산녹지지역","8m미만","202101","22","1939","17,000"," ",""
"대구광역시 달성군 유가읍 초곡리","3**","전","자연녹지지역","8m미만","202101","22","542","20,000"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","12m미만","202101","22","83","20,700","지분",""
"대구광역시 동구 능성동","6**","답","보전녹지지역","8m미만","202101","22","1217","22,000"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","12m미만","202101","22","83","22,500","지분",""
"대구광역시 동구 신암동","6**","대","제3종일반주거지역","25m미만","202101","22","46.1","25,945","지분","20210126"
"대구광역시 달성군 옥포읍 반송리","8**","답","자연환경보전","8m미만","202101","22","2559","29,000"," ",""
"대구광역시 서구 비산동","1***","전","일반공업지역","12m미만","202101","22","19.12","3,580","지분",""
"대구광역시 달성군 가창면 상원리","2**","답","제1종일반주거지역","-","202101","22","274","33,213"," ",""
"대구광역시 달성군 가창면 상원리","2**","답","제1종일반주거지역","8m미만","202101","22","29","365"," ",""
"대구광역시 서구 이현동","1**","전","준공업지역","25m이상","202101","22","7","4,000"," ",""
"대구광역시 달성군 가창면 상원리","2**","답","제1종일반주거지역","-","202101","22","308","40,485"," ",""
"대구광역시 달성군 가창면 상원리","2**","답","개발제한구역","8m미만","202101","22","1152","41,816"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","8m미만","202101","22","203","46,100"," ",""
"대구광역시 달성군 가창면 상원리","2**","답","개발제한구역","8m미만","202101","22","1367","49,621"," ",""
"대구광역시 북구 대현동","3**","도로","제3종일반주거지역","-","202101","22","7.2","500","지분",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","-","202101","22","269","57,000"," ",""
"대구광역시 수성구 파동","3**","답","제2종일반주거지역","12m미만","202101","22","28.67","6,066","지분",""
"대구광역시 달성군 다사읍 문산리","4**","과수원","제1종일반주거지역","-","202101","22","496","64,000"," ",""
"대구광역시 달성군 유가읍 가태리","6**","전","제2종일반주거지역","8m미만","202101","22","2592","64,650"," ",""
"대구광역시 동구 신암동","1**","대","제3종일반주거지역","8m미만","202101","22","31.78","7,100","지분",""
"대구광역시 서구 비산동","1***","전","일반공업지역","12m미만","202101","22","37.98","7,399","지분",""
"대구광역시 달성군 논공읍 삼리리","2*","전","자연녹지지역","25m이상","202101","22","60","7,500"," ",""
"대구광역시 수성구 파동","3**","답","제2종일반주거지역","8m미만","202101","22","296","85,500"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","8m미만","202101","22","430","94,400"," ",""
"대구광역시 수성구 파동","3**","도로","제2종일반주거지역","8m미만","202101","23","9.43","1,425","지분",""
"대구광역시 수성구 파동","3**","도로","제2종일반주거지역","8m미만","202101","23","8.57","1,820","지분",""
"대구광역시 수성구 파동","3**","도로","제2종일반주거지역","8m미만","202101","23","8.57","1,820","지분",""
"대구광역시 수성구 파동","3**","도로","제2종일반주거지역","8m미만","202101","23","8.57","1,820","지분",""
"대구광역시 수성구 파동","3**","도로","제2종일반주거지역","8m미만","202101","23","8.57","1,820","지분",""
"대구광역시 달성군 현풍읍 신기리","1**","답","생산녹지지역","8m미만","202101","23","786","11,900"," ",""
"대구광역시 동구 중대동","6**","전","자연녹지지역","-","202101","23","1031","117,000"," ",""
"대구광역시 중구 동인동3가","2**","대","제2종일반주거지역","12m미만","202101","23","33.64","13,350"," ","20210224"
"대구광역시 북구 산격동","1***","전","제1종일반주거지역","8m미만","202101","23","11","2,150"," ",""
"대구광역시 수성구 파동","3**","도로","제2종일반주거지역","8m미만","202101","23","12.86","2,730","지분",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","8m미만","202101","23","68.5","20,149","지분",""
"대구광역시 동구 중대동","6**","전","자연녹지지역","25m이상","202101","23","208","25,000"," ",""
"대구광역시 동구 신암동","6**","대","제3종일반주거지역","25m미만","202101","23","46.1","25,945","지분",""
"대구광역시 달성군 하빈면 대평리","6**","답","개발제한구역","25m미만","202101","23","273","4,300"," ",""
"대구광역시 달서구 상인동","3**","대","제2종일반주거지역","12m미만","202101","23","7.12","500","지분",""
"대구광역시 동구 중대동","6**","묘지","자연녹지지역","-","202101","23","1534","55,000"," ",""
"대구광역시 수성구 범어동","8**","도로","제2종일반주거지역","12m미만","202101","23","14.85","700","지분",""
"대구광역시 동구 중대동","6**","전","자연녹지지역","25m이상","202101","23","644","78,000"," ",""
"대구광역시 수성구 삼덕동","5**","전","개발제한구역","-","202101","23","1269","95,000"," ",""
"대구광역시 달성군 옥포읍 신당리","1***","전","개발제한구역","-","202101","24","1005","10,500"," ",""
"대구광역시 수성구 성동","1**","답","개발제한구역","12m미만","202101","24","312","13,800"," ",""
"대구광역시 북구 도남동","1*","답","개발제한구역","8m미만","202101","24","1207","15,000"," ",""
"대구광역시 남구 이천동","2**","도로","제1종일반주거지역","-","202101","24","159","35,000"," ",""
"대구광역시 수성구 성동","1**","답","개발제한구역","12m미만","202101","24","140","6,200"," ",""
"대구광역시 동구 지묘동","1***","대","제1종일반주거지역","12m미만","202101","24","271","64,000"," ",""
"대구광역시 남구 봉덕동","7**","도로","제2종일반주거지역","8m미만","202101","25","14.5","1,000"," ",""
"대구광역시 북구 노원동3가","1**","도로","일반공업지역","-","202101","25","32.42","1,170","지분",""
"대구광역시 달성군 가창면 행정리","8**","대","제1종일반주거지역","-","202101","25","12","1,480"," ",""
"대구광역시 동구 중대동","4**","답","자연녹지지역","8m미만","202101","25","325","10,850"," ","20210208"
"대구광역시 동구 중대동","4**","도로","자연녹지지역","-","202101","25","6","100"," ","20210208"
"대구광역시 달성군 가창면 용계리","5**","전","제1종일반주거지역","25m이상","202101","25","634.33","110,377","지분",""
"대구광역시 수성구 파동","2**","도로","제2종일반주거지역","12m미만","202101","25","79","12,000"," ",""
"대구광역시 달성군 유가읍 초곡리","*","전","자연녹지지역","-","202101","25","530","12,820","지분",""
"대구광역시 달성군 화원읍 본리리","3**","답","개발제한구역","8m미만","202101","25","654","13,450","지분",""
"대구광역시 서구 평리동","1***","대","제2종일반주거지역","12m미만","202101","25","25.24","14,000","지분",""
"대구광역시 달성군 현풍읍 원교리","1***","답","생산녹지지역","8m미만","202101","25","1462","15,000"," ",""
"대구광역시 수성구 가천동","1**","답","개발제한구역","8m미만","202101","25","668","15,150"," ",""
"대구광역시 달서구 송현동","5**","도로","제2종일반주거지역","-","202101","25","10.93","150","지분",""
"대구광역시 달성군 가창면 용계리","5**","임야","자연녹지지역","8m미만","202101","25","2.33","156","지분",""
"대구광역시 달성군 하빈면 감문리","5*","전","개발제한구역","-","202101","25","1160.47","16,500","지분",""
"대구광역시 수성구 수성동4가","1***","대","근린상업지역","25m이상","202101","25","1.8","2,500"," ",""
"대구광역시 달성군 논공읍 금포리","9**","답","자연녹지지역","-","202101","25","690","20,300"," ",""
"대구광역시 북구 산격동","5*","답","준공업지역","12m미만","202101","25","1159","223,000"," ",""
"대구광역시 수성구 시지동","3**","답","제3종일반주거지역","12m미만","202101","25","5","3,000"," ",""
"대구광역시 달서구 도원동","2**","답","개발제한구역","-","202101","25","306.36","3,400","지분",""
"대구광역시 달성군 가창면 용계리","5**","유원지","제1종일반주거지역","8m미만","202101","25","43.67","3,549","지분",""
"대구광역시 서구 비산동","1***","전","일반공업지역","12m미만","202101","25","19.12","3,638","지분",""
"대구광역시 달성군 논공읍 금포리","2**","답","생산녹지지역","8m미만","202101","25","2760","33,500"," ",""
"대구광역시 달성군 구지면 창리","1***","대","제1종일반주거지역","12m미만","202101","25","277.2","35,280"," ",""
"대구광역시 달성군 가창면 행정리","8**","대","제1종일반주거지역","-","202101","25","2","370"," ",""
"대구광역시 수성구 만촌동","6**","도로","제1종일반주거지역","25m이상","202101","25","10.64","400","지분",""
"대구광역시 동구 서호동","6*","대","중심상업지역","12m미만","202101","25","222","45,000"," ",""
"대구광역시 달성군 논공읍 금포리","9**","답","자연녹지지역","8m미만","202101","25","1492","49,000"," ",""
"대구광역시 달성군 가창면 행정리","8**","대","제1종일반주거지역","-","202101","25","12","5,200"," ","20210323"
"대구광역시 달성군 가창면 용계리","산7*","임야","자연녹지지역","8m미만","202101","25","243","5,248","지분",""
"대구광역시 동구 중대동","4**","도로","자연녹지지역","-","202101","25","2","50"," ","20210208"
"대구광역시 달성군 가창면 용계리","산7*","임야","제1종일반주거지역","8m미만","202101","25","4.67","511","지분",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","-","202101","25","247.5","71,130","지분",""
"대구광역시 북구 산격동","5*","답","준공업지역","25m이상","202101","25","364","77,000"," ",""
"대구광역시 달성군 가창면 용계리","산7*","임야","제1종일반주거지역","25m이상","202101","25","4","80","지분",""
"대구광역시 수성구 연호동","4**","도로","제1종일반주거지역","12m미만","202101","26","39","1,140"," ",""
"대구광역시 수성구 연호동","4**","답","제1종일반주거지역","12m미만","202101","26","13","1,150"," ",""
"대구광역시 달서구 대곡동","6**","전","개발제한구역","25m미만","202101","26","19.8","1,800","지분",""
"대구광역시 달성군 가창면 우록리","5**","대","제2종일반주거지역","8m미만","202101","26","278","11,000"," ",""
"대구광역시 달성군 하빈면 묘리","2**","답","개발제한구역","8m미만","202101","26","10","120"," ",""
"대구광역시 서구 이현동","4*","공장용지","준공업지역","25m이상","202101","26","381","122,682"," ",""
"대구광역시 달성군 유가읍 음리","1**","대","제1종일반주거지역","8m미만","202101","26","303","14,720"," ",""
"대구광역시 달성군 유가읍 도의리","2**","답","자연녹지지역","8m미만","202101","26","592","16,100"," ",""
"대구광역시 달성군 하빈면 기곡리","1***","전","개발제한구역","-","202101","26","1613","17,000"," ",""
"대구광역시 중구 대봉동","7**","대","근린상업지역","8m미만","202101","26","195","172,248"," ",""
"대구광역시 북구 복현동","3**","전","자연녹지지역","-","202101","26","330","20,000"," ",""
"대구광역시 달성군 구지면 창리","3**","답","제2종일반주거지역","12m미만","202101","26","233","22,400"," ",""
"대구광역시 달성군 하빈면 묘리","2**","답","개발제한구역","8m미만","202101","26","2194","26,520"," ",""
"대구광역시 북구 사수동","3**","전","개발제한구역","8m미만","202101","26","38","262"," ",""
"대구광역시 중구 대봉동","7**","대","제3종일반주거지역","25m미만","202101","26","5.6","3,224"," ",""
"대구광역시 중구 대봉동","7**","대","제3종일반주거지역","8m미만","202101","26","60.2","34,653"," ",""
"대구광역시 달성군 논공읍 상리","1***","답","일반공업지역","8m미만","202101","26","1310","37,600"," ",""
"대구광역시 중구 대봉동","7**","대","제3종일반주거지역","8m미만","202101","26","7.6","4,375"," ",""
"대구광역시 달성군 구지면 화산리","산*","임야","자연녹지지역","-","202101","26","16529","4,500"," ",""
"대구광역시 중구 대봉동","7**","대","제3종일반주거지역","8m미만","202101","26","7.9","4,548"," ",""
"대구광역시 동구 방촌동","9**","잡종지","준주거지역","8m미만","202101","26","92","4,600"," ",""
"대구광역시 동구 지묘동","산1**","임야","개발제한구역","25m이상","202101","26","165","495","지분",""
"대구광역시 동구 지묘동","산1**","임야","개발제한구역","25m이상","202101","26","165","495","지분",""
"대구광역시 중구 대봉동","7**","대","근린상업지역","8m미만","202101","26","9.3","5,353"," ",""
"대구광역시 중구 삼덕동2가","2**","대","제2종일반주거지역","8m미만","202101","26","132.2","52,000"," ",""
"대구광역시 수성구 성동","5**","답","개발제한구역","-","202101","26","1555","56,000"," ",""
"대구광역시 북구 사수동","산2*","임야","개발제한구역","8m미만","202101","26","86","624"," ",""
"대구광역시 달성군 논공읍 상리","1***","답","일반공업지역","8m미만","202101","26","2365","68,000"," ",""
"대구광역시 달성군 다사읍 박곡리","4**","답","개발제한구역","8m미만","202101","26","3021","69,000"," ",""
"대구광역시 중구 대봉동","7**","대","근린상업지역","8m미만","202101","26","128.9","74,199"," ",""
"대구광역시 중구 대봉동","7**","대","근린상업지역","25m이상","202101","26","112.4","74,800"," ",""
"대구광역시 수성구 만촌동","9**","도로","제1종일반주거지역","25m이상","202101","26","70.3","8,600"," ",""
"대구광역시 수성구 파동","2**","답","제2종일반주거지역","8m미만","202101","26","289.5","83,200","지분",""
"대구광역시 수성구 연호동","4**","도로","제1종일반주거지역","8m미만","202101","26","30","880"," ",""
"대구광역시 달서구 진천동","9*","도로","일반상업지역","-","202101","26","1.17","90","지분",""
"대구광역시 중구 대봉동","5**","대","제3종일반주거지역","8m미만","202101","27","36.5","10,000","지분",""
"대구광역시 달성군 옥포읍 김흥리","5**","답","자연녹지지역","8m미만","202101","27","300.3","10,700","지분",""
"대구광역시 달성군 다사읍 문양리","7**","임야","개발제한구역","-","202101","27","449","120"," ",""
"대구광역시 달성군 옥포읍 김흥리","5**","답","자연녹지지역","8m미만","202101","27","375.69","13,400","지분",""
