"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 남구 대명동","17-73","0017","0073","동산(가)","45.935","17.97","202012","24","11,300","2","1992","중앙대로36길 23",""
"대구광역시 남구 대명동","1664-3","1664","0003","동아빌라트","59.96","27.89","202007","27","14,150","2","2002","장전5길 42-18",""
"대구광역시 남구 대명동","493-35","0493","0035","동양","72.49","41.61","202005","14","12,000","3","1995","현충로 28",""
"대구광역시 남구 대명동","493-35","0493","0035","동양","82.26","47.22","202005","15","12,000","-1","1995","현충로 28",""
"대구광역시 남구 대명동","3011-8","3011","0008","동양드림빌","75.92","39.38","202008","17","14,000","4","2001","양지로6길 24",""
"대구광역시 남구 대명동","1629-30","1629","0030","동우(101동)","76.63","58.65","202005","19","12,800","3","1996","대명복개로 180-4",""
"대구광역시 남구 대명동","1629-30","1629","0030","동우(101동)","76.63","58.65","202009","5","19,200","3","1996","대명복개로 180-4",""
"대구광역시 남구 대명동","1629-37","1629","0037","동우(102동)","86.92","66.91","202003","18","18,000","2","1996","대명복개로 180-3",""
"대구광역시 남구 대명동","1629-37","1629","0037","동우(102동)","86.92","66.91","202005","13","19,000","2","1996","대명복개로 180-3",""
"대구광역시 남구 대명동","1716-20","1716","0020","동원하이츠","75.93","49.96","202006","1","17,500","2","2002","현충서길 14",""
"대구광역시 남구 대명동","1716-20","1716","0020","동원하이츠","75.93","49.96","202007","28","17,600","2","2002","현충서길 14",""
"대구광역시 남구 대명동","2014-255","2014","0255","동춘하이츠","69.02","36.75","202006","12","17,000","3","2002","중앙대로42길 52-1",""
"대구광역시 남구 대명동","1220-5","1220","0005","동해(1220-5)","57.9","35.53","202102","5","14,800","4","1993","현충서길 19",""
"대구광역시 남구 대명동","15-10","0015","0010","동호(15-10)","41.705","15.35","202011","21","7,000","4","1994","영선시장2길 6-9",""
"대구광역시 남구 대명동","2538-41","2538","0041","동화","58.26","21.14","202009","18","10,100","3","1996","계명1길 11",""
"대구광역시 남구 대명동","1622-16","1622","0016","라이프빌","74.95","53.68","202012","16","19,400","4","2002","대명복개로4길 109-3",""
"대구광역시 남구 대명동","346-22","0346","0022","로얄홈타운","75.825","63.01","202004","17","18,200","4","2002","자유2길 29-4",""
"대구광역시 남구 대명동","346-22","0346","0022","로얄홈타운","75.825","63.01","202102","15","17,500","4","2002","자유2길 29-4",""
"대구광역시 남구 대명동","2282-48","2282","0048","리더스빌","40.8419","23.23","202101","27","16,500","3","2021","명덕로10길 37",""
"대구광역시 남구 대명동","2282-48","2282","0048","리더스빌","44.9694","25.58","202102","17","18,200","4","2021","명덕로10길 37",""
"대구광역시 남구 대명동","3005-19","3005","0019","명곡주택","62.49","44.15","202010","24","10,000","3","1994","현충서길 69-2",""
"대구광역시 남구 대명동","1879-20","1879","0020","명덕","72.57","48.09","202010","27","16,300","4","1992","명덕로28길 41",""
"대구광역시 남구 대명동","478-5","0478","0005","명신공원","72.56","46.79","202007","15","8,800","-1","1995","현충로6길 24",""
"대구광역시 남구 대명동","478-5","0478","0005","명신공원","78.44","50.59","202101","31","20,400","1","1995","현충로6길 24",""
"대구광역시 남구 대명동","474-60","0474","0060","명품하이츠","84.12","76.88","202009","12","16,300","3","2003","앞산순환로 543",""
"대구광역시 남구 대명동","1660-36","1660","0036","모아그린빌(1차)","54.48","26.2","202006","29","15,000","4","2003","현충로23길 83",""
"대구광역시 남구 대명동","1660-36","1660","0036","모아그린빌(1차)","54.48","26.2","202012","14","15,050","4","2003","현충로23길 83",""
"대구광역시 남구 대명동","1660-36","1660","0036","모아그린빌(1차)","54.48","26.2","202101","8","13,000","3","2003","현충로23길 83",""
"대구광역시 남구 대명동","1660-44","1660","0044","모아그린빌(2차)","53.59","26.2","202101","9","13,000","2","2003","현충로23길 79",""
"대구광역시 남구 대명동","217-6","0217","0006","문화하이츠","71.14","46.81","202006","25","32,000","3","1993","대명남2길 7-4",""
"대구광역시 남구 대명동","217-6","0217","0006","문화하이츠","71.14","46.81","202006","25","32,000","4","1993","대명남2길 7-4",""
"대구광역시 남구 대명동","217-6","0217","0006","문화하이츠","71.14","46.81","202006","25","32,000","1","1993","대명남2길 7-4",""
"대구광역시 남구 대명동","217-6","0217","0006","문화하이츠","71.14","46.81","202006","25","32,000","2","1993","대명남2길 7-4",""
"대구광역시 남구 대명동","217-6","0217","0006","문화하이츠","71.14","46.81","202006","25","32,000","3","1993","대명남2길 7-4",""
"대구광역시 남구 대명동","217-6","0217","0006","문화하이츠","71.14","46.81","202006","25","40,000","2","1993","대명남2길 7-4",""
"대구광역시 남구 대명동","217-6","0217","0006","문화하이츠","71.14","46.81","202006","25","32,000","1","1993","대명남2길 7-4",""
