"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"부산광역시 동래구 사직동","5**","도로","제3종일반주거지역","25m미만","202102","1","201","28,632","지분",""
"부산광역시 연제구 연산동","1***","대","일반상업지역","25m미만","202102","1","4","3,000"," ",""
"부산광역시 연제구 연산동","1***","대","일반상업지역","25m미만","202102","1","4.97","3,500","지분",""
"부산광역시 사하구 장림동","4**","임야","준공업지역","25m미만","202102","1","3.44","300","지분",""
"부산광역시 강서구 대저2동","3**","답","개발제한구역","-","202102","1","23","320"," ",""
"부산광역시 강서구 강동동","3***","답","개발제한구역","8m미만","202102","1","1544","38,840"," ",""
"부산광역시 기장군 철마면 임기리","7**","도로","자연녹지지역","8m미만","202102","1","8","390","지분",""
"부산광역시 강서구 대저2동","6***","답","개발제한구역","25m이상","202102","1","44","4,000"," ",""
"부산광역시 연제구 연산동","1***","대","일반상업지역","25m미만","202102","1","7.03","4,500","지분",""
"부산광역시 강서구 죽림동","1**","답","개발제한구역","8m미만","202102","1","298","4,500","지분",""
"부산광역시 기장군 철마면 임기리","7**","답","자연녹지지역","8m미만","202102","1","102.75","4,910","지분",""
"부산광역시 연제구 연산동","1***","잡종지","일반상업지역","25m미만","202102","1","60","45,000"," ",""
"부산광역시 강서구 봉림동","5**","답","개발제한구역","8m미만","202102","1","2767","49,383"," ",""
"부산광역시 북구 구포동","1***","대","제3종일반주거지역","8m미만","202102","1","44","5,000"," ",""
"부산광역시 동구 초량동","7**","대","제3종일반주거지역","8m미만","202102","1","13","5,000"," ","20210203"
"부산광역시 동구 초량동","7**","대","제3종일반주거지역","8m미만","202102","1","13","5,000"," ",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","1","330","5,800","지분",""
"부산광역시 금정구 두구동","3**","도로","제1종일반주거지역","8m미만","202102","1","8","500","지분",""
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","-","202102","1","387","54,100"," ",""
"부산광역시 강서구 명지동","3***","대","일반상업지역","25m이상","202102","1","20.32","6,000","지분",""
"부산광역시 강서구 강동동","1***","답","개발제한구역","8m미만","202102","1","330","6,500","지분",""
"부산광역시 사하구 장림동","4**","임야","준공업지역","25m미만","202102","1","7.05","600","지분",""
"부산광역시 강서구 천성동","7**","전","자연녹지지역","8m미만","202102","1","1309","66,000"," ",""
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","-","202102","1","5","690","지분",""
"부산광역시 연제구 연산동","1***","대","일반상업지역","25m미만","202102","1","96","71,000"," ",""
"부산광역시 강서구 대저1동","8**","대","제1종일반주거지역","25m미만","202102","1","342","77,000"," ",""
"부산광역시 강서구 대저1동","1***","도로","제1종일반주거지역","12m미만","202102","1","54","8,694","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","1","66","9,220","지분",""
"부산광역시 강서구 대저1동","1***","대","제1종일반주거지역","8m미만","202102","1","60","9,660","지분",""
"부산광역시 기장군 장안읍 월내리","산1*","임야","자연녹지지역","-","202102","1","18.81","900","지분",""
"부산광역시 기장군 장안읍 용소리","5**","답","보전녹지지역","-","202102","2","56","1,020","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","2","10","1,170","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","2","99","1,740","지분",""
"부산광역시 서구 동대신동3가","7*","대","제2종일반주거지역","8m미만","202102","2","3","10","지분",""
"부산광역시 기장군 장안읍 덕선리","산2**","임야","보전녹지지역","-","202102","2","2734","12,400"," ",""
"부산광역시 서구 아미동2가","3*","대","제2종일반주거지역","8m미만","202102","2","63","16,000","지분",""
"부산광역시 서구 서대신동3가","7*","대","제2종일반주거지역","8m미만","202102","2","106","21,000"," ",""
"부산광역시 기장군 장안읍 용소리","5**","답","보전녹지지역","-","202102","2","562","23,800"," ",""
"부산광역시 기장군 기장읍 연화리","산6*","임야","개발제한구역","-","202102","2","30176","237,300"," ",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","2","25","3,060","지분",""
"부산광역시 남구 감만동","*","대","제3종일반주거지역","8m미만","202102","2","155","4,800"," ","20210316"
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","-","202102","2","40","4,900","지분",""
"부산광역시 서구 동대신동3가","7*","대","제2종일반주거지역","8m미만","202102","2","6.5","40","지분",""
"부산광역시 강서구 천성동","3**","전","자연녹지지역","8m미만","202102","2","770","45,000"," ",""
"부산광역시 강서구 봉림동","4**","도로","제2종일반주거지역","12m미만","202102","2","8","537"," ",""
"부산광역시 기장군 장안읍 덕선리","산2**","임야","보전녹지지역","-","202102","2","1413","6,400"," ",""
"부산광역시 사하구 하단동","3**","도로","제2종일반주거지역","8m미만","202102","2","68.13","7,000","지분",""
"부산광역시 사하구 하단동","3**","도로","제2종일반주거지역","8m미만","202102","2","68.13","7,000","지분",""
"부산광역시 사하구 하단동","3**","도로","제2종일반주거지역","8m미만","202102","2","68.13","7,000","지분",""
"부산광역시 사하구 하단동","3**","도로","제2종일반주거지역","8m미만","202102","2","68.13","7,000","지분",""
"부산광역시 기장군 정관읍 용수리","5**","답","자연녹지지역","8m미만","202102","2","119","7,800"," ",""
"부산광역시 기장군 기장읍 내리","6**","임야","개발제한구역","8m미만","202102","2","101","762","지분",""
"부산광역시 영도구 동삼동","1***","잡종지","제2종일반주거지역","-","202102","2","62","8,088"," ",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","32.71","1,066","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","8m미만","202102","3","13.86","1,140","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","8m미만","202102","3","38.75","1,264","지분",""
"부산광역시 사상구 엄궁동","산1*","임야","자연녹지지역","-","202102","3","165.29","1,300","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","8m미만","202102","3","12","1,320","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","8m미만","202102","3","13","1,390","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","3","86","1,508","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","18.33","1,520","지분",""
"부산광역시 기장군 장안읍 명례리","6**","답","보전녹지지역","-","202102","3","114","1,613"," ",""
"부산광역시 기장군 일광면 원리","3**","전","자연녹지지역","-","202102","3","70.5","1,700","지분","20210316"
"부산광역시 기장군 장안읍 명례리","6**","답","보전녹지지역","-","202102","3","125","1,769"," ",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","18","1,940","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","18","1,990","지분",""
"부산광역시 강서구 대저1동","1***","전","제1종일반주거지역","-","202102","3","71","10,100","지분",""
"부산광역시 기장군 일광면 원리","3**","과수원","자연녹지지역","-","202102","3","4553.5","110,000","지분","20210316"
"부산광역시 연제구 연산동","1***","대","제2종일반주거지역","8m미만","202102","3","301","12,000"," ",""
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","8m미만","202102","3","132","14,140","지분",""
"부산광역시 기장군 일광면 원리","산3*","임야","자연녹지지역","8m미만","202102","3","596.5","14,400","지분","20210316"
"부산광역시 기장군 장안읍 기룡리","산*","임야","자연녹지지역","-","202102","3","5554","15,000"," ",""
"부산광역시 기장군 기장읍 교리","1**","임야","개발제한구역","8m미만","202102","3","215","2,000"," ",""
"부산광역시 기장군 일광면 원리","산3*","임야","자연녹지지역","-","202102","3","99","2,300","지분","20210316"
"부산광역시 강서구 대저1동","4**","대","제1종일반주거지역","8m미만","202102","3","26","2,860","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","3","165","2,900","지분",""
"부산광역시 강서구 대저1동","4**","대","제1종일반주거지역","8m미만","202102","3","298","24,550","지분",""
"부산광역시 기장군 일광면 원리","5**","임야","자연녹지지역","-","202102","3","1164","28,100","지분","20210316"
"부산광역시 강서구 대저1동","4**","대","제1종일반주거지역","8m미만","202102","3","269","28,800","지분",""
"부산광역시 강서구 대저2동","3***","답","개발제한구역","-","202102","3","23","280","지분",""
"부산광역시 남구 우암동","1**","대","제3종일반주거지역","25m미만","202102","3","72","29,000"," ",""
"부산광역시 사상구 학장동","2**","공장용지","전용공업지역","25m이상","202102","3","845.5","290,000"," ",""
"부산광역시 강서구 명지동","3***","대","일반상업지역","25m이상","202102","3","10.16","3,000","지분",""
"부산광역시 기장군 장안읍 명례리","6**","답","보전녹지지역","-","202102","3","242","3,425"," ",""
"부산광역시 기장군 일광면 원리","3**","임야","자연녹지지역","-","202102","3","143.5","3,500","지분","20210316"
"부산광역시 동구 범일동","1***","대","제3종일반주거지역","8m미만","202102","3","68","3,800"," ",""
"부산광역시 강서구 강동동","1**","대","제1종일반주거지역","8m미만","202102","3","99","30,000","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","3","330","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","4.26","350","지분",""
"부산광역시 기장군 장안읍 명례리","6**","답","보전녹지지역","-","202102","3","344","4,869"," ",""
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","8m미만","202102","3","364","40,070","지분",""
"부산광역시 강서구 대저2동","5**","답","개발제한구역","8m미만","202102","3","2357","46,000"," ",""
"부산광역시 강서구 대저2동","3***","잡종지","제1종일반주거지역","8m미만","202102","3","330","46,000"," ",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","15.26","497","지분",""
"부산광역시 사하구 괴정동","1***","대","제2종일반주거지역","8m미만","202102","3","106","5,000"," ",""
"부산광역시 기장군 장안읍 명례리","6**","답","보전녹지지역","-","202102","3","362","5,124"," ",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","-","202102","3","5","530","지분",""
"부산광역시 동래구 칠산동","1**","전","제3종일반주거지역","-","202102","3","145","57,400"," ",""
"부산광역시 사상구 괘법동","5**","대","일반상업지역","8m미만","202102","3","1109.1","788,425"," ",""
"부산광역시 중구 신창동4가","6*","대","일반상업지역","25m미만","202102","3","2.4","8,370","지분",""
"부산광역시 강서구 대저1동","4**","전","제1종일반주거지역","8m미만","202102","3","104","8,570","지분",""
"부산광역시 강서구 봉림동","7**","답","제1종일반주거지역","8m미만","202102","3","1045","85,900"," ",""
"부산광역시 연제구 연산동","1***","대","제2종일반주거지역","8m미만","202102","3","7","880"," ",""
"부산광역시 강서구 대저1동","3**","전","제1종일반주거지역","8m미만","202102","3","201","9,000","지분",""
"부산광역시 사하구 괴정동","3**","도로","제2종일반주거지역","-","202102","4","14.69","1,000","지분",""
"부산광역시 기장군 정관읍 용수리","3**","주차장","자연녹지지역","-","202102","4","74","1,007"," ",""
"부산광역시 금정구 구서동","산1**","임야","개발제한구역","-","202102","4","235.81","1,200","지분",""
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","8m미만","202102","4","15.88","1,380","지분","20210217"
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","8m미만","202102","4","15.88","1,380","지분",""
"부산광역시 사하구 괴정동","3**","전","제2종일반주거지역","-","202102","4","20","1,500"," ",""
"부산광역시 사하구 괴정동","3**","전","제2종일반주거지역","8m미만","202102","4","23.4","1,750","지분",""
"부산광역시 해운대구 송정동","1**","대","제2종일반주거지역","8m미만","202102","4","324.7","138,000"," ",""
"부산광역시 기장군 일광면 용천리","1**","답","보전녹지지역","-","202102","4","1210","18,300"," ",""
"부산광역시 부산진구 전포동","5**","대","일반상업지역","12m미만","202102","4","284.76","193,100"," ",""
"부산광역시 사하구 괴정동","3**","도로","제2종일반주거지역","-","202102","4","33","2,500"," ",""
"부산광역시 기장군 기장읍 내리","6**","전","개발제한구역","12m미만","202102","4","331","24,000","지분","20210309"
"부산광역시 기장군 기장읍 내리","6**","전","자연녹지지역","-","202102","4","331","24,000"," ",""
"부산광역시 금정구 남산동","8**","답","개발제한구역","-","202102","4","1330","28,000","지분","20210309"
"부산광역시 금정구 남산동","8**","답","자연녹지지역","-","202102","4","1330","28,000"," ",""
"부산광역시 사하구 괴정동","3**","도로","제2종일반주거지역","-","202102","4","46","3,500","지분",""
"부산광역시 부산진구 당감동","7*","대","제2종일반주거지역","8m미만","202102","4","195","30,000"," ","20210317"
"부산광역시 동래구 수안동","4*","대","제2종일반주거지역","12m미만","202102","4","540.5","363,000"," ",""
"부산광역시 북구 만덕동","4*","답","개발제한구역","-","202102","4","483","4,350","지분",""
"부산광역시 사하구 괴정동","3**","전","제2종일반주거지역","25m미만","202102","4","5.22","40","지분","20210217"
"부산광역시 사하구 괴정동","3**","도로","제2종일반주거지역","-","202102","4","59","400"," ",""
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","-","202102","4","517","43,168"," ","20210217"
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","-","202102","4","517","43,168"," ",""
"부산광역시 부산진구 부전동","4**","대","일반상업지역","8m미만","202102","4","85.75","45,900","지분",""
"부산광역시 사하구 괴정동","3**","도로","제2종일반주거지역","-","202102","4","59","490"," ","20210217"
"부산광역시 부산진구 가야동","1**","대","제3종일반주거지역","12m미만","202102","4","24","5,400"," ",""
"부산광역시 사하구 괴정동","3**","전","제2종일반주거지역","8m미만","202102","4","73.15","5,500","지분",""
"부산광역시 사하구 괴정동","3**","전","제2종일반주거지역","25m미만","202102","4","5.22","50","지분",""
"부산광역시 부산진구 가야동","6**","도로","제2종일반주거지역","8m미만","202102","4","9.66","50","지분",""
"부산광역시 부산진구 부전동","4**","대","일반상업지역","8m미만","202102","4","85.75","56,700","지분",""
"부산광역시 해운대구 반송동","4**","답","개발제한구역","8m미만","202102","4","450","6,500"," ",""
"부산광역시 해운대구 반여동","1***","대","제3종일반주거지역","25m미만","202102","4","106","65,083"," ","20210302"
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","-","202102","4","88.18","7,452","지분",""
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","-","202102","4","88.18","7,452","지분","20210217"
"부산광역시 사하구 괴정동","3**","전","제2종일반주거지역","-","202102","4","121.2","9,000","지분",""
"부산광역시 부산진구 양정동","3**","대","일반상업지역","12m미만","202102","5","25","1,000"," ",""
"부산광역시 기장군 일광면 화전리","2**","도로","제1종일반주거지역","-","202102","5","11","1,400"," ",""
"부산광역시 강서구 대저1동","3**","구거","제1종일반주거지역","8m미만","202102","5","10","1,500","지분",""
"부산광역시 기장군 철마면 장전리","산1**","임야","개발제한구역","-","202102","5","330","1,764","지분",""
"부산광역시 수영구 망미동","2**","도로","제2종일반주거지역","8m미만","202102","5","6.55","1,875","지분",""
"부산광역시 수영구 망미동","2**","도로","제2종일반주거지역","8m미만","202102","5","6.55","1,875","지분",""
"부산광역시 수영구 망미동","2**","도로","제2종일반주거지역","8m미만","202102","5","6.55","1,875","지분",""
"부산광역시 수영구 망미동","2**","도로","제2종일반주거지역","8m미만","202102","5","6.55","1,875","지분",""
"부산광역시 강서구 강동동","2*","대","제1종일반주거지역","8m미만","202102","5","99","13,000","지분",""
"부산광역시 강서구 대저1동","1***","대","제1종일반주거지역","8m미만","202102","5","107","16,200"," ",""
"부산광역시 북구 만덕동","산2*","임야","제1종일반주거지역","8m미만","202102","5","2","164","지분",""
"부산광역시 동구 초량동","1**","도로","일반상업지역","8m미만","202102","5","13.2","2,100"," ",""
"부산광역시 강서구 동선동","산1**","임야","자연녹지지역","-","202102","5","832.05","2,700"," ",""
"부산광역시 강서구 대저1동","3**","도로","제1종일반주거지역","8m미만","202102","5","2.6","200","지분",""
"부산광역시 남구 우암동","2**","대","제3종일반주거지역","8m미만","202102","5","69","26,300"," ",""
"부산광역시 강서구 대저1동","3**","도로","제1종일반주거지역","8m미만","202102","5","3.32","260","지분",""
"부산광역시 사하구 다대동","6**","대","일반상업지역","8m미만","202102","5","79","30,500"," ","20210222"
"부산광역시 해운대구 반여동","1***","도로","제2종일반주거지역","8m미만","202102","5","7","300"," ",""
"부산광역시 북구 만덕동","산2*","임야","제1종일반주거지역","8m미만","202102","5","420","35,162","지분",""
"부산광역시 기장군 기장읍 내리","4**","과수원","개발제한구역","8m미만","202102","5","1005","37,300"," ",""
"부산광역시 해운대구 반송동","산1**","임야","개발제한구역","8m미만","202102","5","7107","39,000"," ",""
"부산광역시 강서구 대저1동","3**","대","제1종일반주거지역","8m미만","202102","5","300.5","46,000","지분",""
"부산광역시 강서구 대저1동","6**","답","제1종일반주거지역","12m미만","202102","5","396","48,000","지분",""
"부산광역시 강서구 대저1동","3**","대","제1종일반주거지역","8m미만","202102","5","319","48,500","지분",""
"부산광역시 강서구 대저1동","3**","전","제1종일반주거지역","8m미만","202102","5","32","5,000","지분",""
"부산광역시 강서구 대저1동","3**","도로","제1종일반주거지역","8m미만","202102","5","95.09","5,000","지분",""
"부산광역시 강서구 대저1동","3**","대","제1종일반주거지역","8m미만","202102","5","328","50,000","지분",""
"부산광역시 금정구 선동","6**","답","개발제한구역","8m미만","202102","5","488.5","6,510","지분",""
"부산광역시 금정구 선동","6**","답","개발제한구역","8m미만","202102","5","488.5","6,510","지분",""
"부산광역시 강서구 대저1동","1***","전","제1종일반주거지역","-","202102","5","363","62,800"," ",""
"부산광역시 강서구 대저1동","1***","전","제1종일반주거지역","8m미만","202102","5","363","62,800","지분","20210312"
"부산광역시 기장군 기장읍 만화리","2**","도로","제1종일반주거지역","-","202102","5","13","640"," ",""
"부산광역시 강서구 대저1동","1***","전","제1종일반주거지역","8m미만","202102","5","83","7,770"," ",""
"부산광역시 강서구 대저1동","3**","대","제1종일반주거지역","8m미만","202102","5","459","70,000","지분",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202102","5","409","77,000"," ",""
"부산광역시 강서구 대저1동","1***","전","제1종일반주거지역","8m미만","202102","5","457","80,200"," ",""
"부산광역시 강서구 대저1동","1***","전","제1종일반주거지역","8m미만","202102","5","457","80,200","지분","20210312"
"부산광역시 기장군 기장읍 만화리","2**","도로","제1종일반주거지역","-","202102","5","18","800","지분",""
"부산광역시 북구 만덕동","산2*","임야","제1종일반주거지역","8m미만","202102","5","9","822","지분",""
"부산광역시 기장군 일광면 이천리","산4*","임야","제1종일반주거지역","-","202102","5","397","84,210"," ",""
"부산광역시 강서구 천성동","1***","대","제1종일반주거지역","8m미만","202102","6","99","11,000"," ",""
"부산광역시 금정구 남산동","7**","답","개발제한구역","-","202102","6","987","11,950","지분",""
"부산광역시 강서구 강동동","1***","답","개발제한구역","8m미만","202102","6","6777","130,000"," ",""
"부산광역시 부산진구 전포동","1**","대","제2종일반주거지역","8m미만","202102","6","62","18,000","지분",""
"부산광역시 부산진구 전포동","1**","대","제2종일반주거지역","8m미만","202102","6","62","18,000","지분",""
"부산광역시 부산진구 전포동","1**","대","제2종일반주거지역","8m미만","202102","6","62","18,000","지분",""
"부산광역시 부산진구 범천동","1***","대","제2종일반주거지역","8m미만","202102","6","38","2,000"," ",""
"부산광역시 기장군 일광면 원리","2**","전","자연녹지지역","8m미만","202102","6","595","21,600"," ",""
"부산광역시 남구 문현동","5*","대","제1종일반주거지역","25m미만","202102","6","15","3,000"," ",""
"부산광역시 강서구 눌차동","1**","대","제1종일반주거지역","8m미만","202102","6","3","300"," ",""
"부산광역시 강서구 대저1동","1***","대","제1종일반주거지역","8m미만","202102","6","364","43,450"," ",""
"부산광역시 기장군 철마면 구칠리","4**","전","개발제한구역","-","202102","6","486","6,615"," ",""
"부산광역시 기장군 일광면 횡계리","9*","전","제1종일반주거지역","-","202102","6","359","65,154"," ",""
"부산광역시 연제구 연산동","1***","대","제2종일반주거지역","8m미만","202102","7","135","11,000"," ",""
"부산광역시 기장군 철마면 웅천리","6**","답","개발제한구역","8m미만","202102","7","512","19,800"," ",""
"부산광역시 강서구 대저1동","7**","답","제1종일반주거지역","8m미만","202102","7","238","25,000"," ",""
"부산광역시 기장군 일광면 이천리","7**","전","제1종일반주거지역","-","202102","7","281","51,000"," ",""
"부산광역시 강서구 식만동","7**","도로","제1종일반주거지역","8m미만","202102","8","14","1,400"," ",""
"부산광역시 사하구 장림동","4**","임야","준공업지역","25m미만","202102","8","16.31","1,500","지분",""
"부산광역시 기장군 기장읍 만화리","4**","대","제1종일반주거지역","-","202102","8","20","1,800"," ",""
"부산광역시 해운대구 반송동","산1**","임야","개발제한구역","-","202102","8","5659","10,000"," ",""
"부산광역시 해운대구 반송동","산1**","임야","개발제한구역","-","202102","8","5769","10,200"," ",""
"부산광역시 동구 수정동","4**","대","제2종일반주거지역","8m미만","202102","8","142","15,000"," ",""
"부산광역시 해운대구 재송동","2**","임야","준주거지역","8m미만","202102","8","63","19,000"," ",""
"부산광역시 북구 만덕동","산1**","임야","자연녹지지역","25m미만","202102","8","100","2,380","지분",""
"부산광역시 북구 만덕동","산1**","임야","자연녹지지역","25m미만","202102","8","99","2,381","지분",""
"부산광역시 강서구 대저2동","4***","도로","개발제한구역","8m미만","202102","8","53","2,500"," ",""
"부산광역시 강서구 눌차동","5**","전","자연녹지지역","-","202102","8","271","2,589","지분",""
"부산광역시 강서구 눌차동","5**","전","자연녹지지역","-","202102","8","271","2,589","지분",""
"부산광역시 강서구 눌차동","5**","전","자연녹지지역","-","202102","8","271","2,589","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","8","165","2,900","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","8","165","2,900","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","8","165","2,900","지분",""
"부산광역시 부산진구 부전동","1**","대","일반상업지역","8m미만","202102","8","30.7","27,000"," ",""
"부산광역시 강서구 눌차동","5**","답","자연녹지지역","8m미만","202102","8","147.67","3,311","지분",""
"부산광역시 강서구 눌차동","5**","답","자연녹지지역","8m미만","202102","8","147.67","3,311","지분",""
"부산광역시 강서구 눌차동","5**","답","자연녹지지역","8m미만","202102","8","147.67","3,311","지분",""
"부산광역시 북구 만덕동","산1**","임야","자연녹지지역","25m미만","202102","8","165","3,969","지분",""
"부산광역시 강서구 눌차동","6**","전","자연녹지지역","-","202102","8","1422","33,000"," ",""
"부산광역시 기장군 철마면 고촌리","2**","전","개발제한구역","8m미만","202102","8","909","38,500"," ",""
"부산광역시 기장군 철마면 백길리","산6*","임야","개발제한구역","-","202102","8","12496","4,000"," ",""
"부산광역시 강서구 천성동","2**","전","자연녹지지역","-","202102","8","488","4,250"," ",""
"부산광역시 강서구 천성동","2**","전","자연녹지지역","-","202102","8","488","4,250"," ",""
"부산광역시 서구 서대신동3가","1**","전","자연녹지지역","-","202102","8","66","400"," ",""
"부산광역시 기장군 기장읍 내리","6**","전","자연녹지지역","-","202102","8","662","46,000"," ",""
"부산광역시 강서구 동선동","2**","도로","제1종일반주거지역","8m미만","202102","8","48","5,000"," ","20210226"
"부산광역시 해운대구 반송동","산1**","임야","개발제한구역","-","202102","8","3306","5,840"," ",""
"부산광역시 강서구 대저2동","4***","도로","개발제한구역","8m미만","202102","8","12","500"," ",""
"부산광역시 수영구 망미동","9**","도로","제2종일반주거지역","8m미만","202102","8","20","500"," ",""
"부산광역시 금정구 부곡동","6**","도로","제3종일반주거지역","8m미만","202102","8","4","500"," ",""
"부산광역시 동래구 온천동","4**","대","일반상업지역","8m미만","202102","8","69","51,500","지분",""
"부산광역시 강서구 대저2동","3**","답","개발제한구역","8m미만","202102","8","2975","53,600"," ",""
"부산광역시 연제구 연산동","2**","주차장","준주거지역","12m미만","202102","8","93","59,000"," ",""
"부산광역시 동래구 복천동","5**","도로","제3종일반주거지역","8m미만","202102","8","22","6,500"," ",""
"부산광역시 강서구 눌차동","5**","임야","자연녹지지역","-","202102","8","300.67","620","지분",""
"부산광역시 해운대구 재송동","1***","대","제2종일반주거지역","-","202102","8","83.8","7,500"," ",""
"부산광역시 해운대구 반송동","산1**","임야","개발제한구역","-","202102","8","4506","7,960"," ",""
"부산광역시 사하구 장림동","4**","임야","준공업지역","25m미만","202102","8","7.96","700","지분",""
"부산광역시 강서구 식만동","6**","도로","제1종일반주거지역","8m미만","202102","8","6","700"," ",""
"부산광역시 연제구 연산동","2**","대","준주거지역","8m미만","202102","8","238","71,000"," ",""
"부산광역시 강서구 식만동","7**","대","제1종일반주거지역","8m미만","202102","8","76","8,200"," ",""
"부산광역시 강서구 눌차동","5**","전","자연녹지지역","-","202102","8","423","8,700"," ",""
"부산광역시 강서구 대저1동","3**","도로","제1종일반주거지역","-","202102","8","67","8,969"," ",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","8","50","870","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","8","50","870","지분",""
"부산광역시 강서구 대저1동","3**","도로","제1종일반주거지역","-","202102","8","7.01","937","지분",""
"부산광역시 북구 만덕동","6**","답","제2종일반주거지역","-","202102","9","26","1,600"," ",""
"부산광역시 동래구 낙민동","2*","대","제3종일반주거지역","8m미만","202102","9","7.08","1,650","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","9","99","1,740","지분",""
"부산광역시 금정구 두구동","9**","답","개발제한구역","-","202102","9","450","10,100"," ",""
"부산광역시 금정구 두구동","9**","답","개발제한구역","-","202102","9","450","10,100"," ","20210217"
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","9","661","11,600","지분",""
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","9","661","11,600","지분",""
"부산광역시 강서구 대저1동","1***","답","제1종일반주거지역","-","202102","9","104","14,500"," ",""
"부산광역시 강서구 동선동","2**","전","자연녹지지역","8m미만","202102","9","2","194"," ",""
"부산광역시 강서구 대저2동","4***","도로","개발제한구역","8m미만","202102","9","53","2,500"," ","20210304"
"부산광역시 강서구 천성동","산7*","임야","자연녹지지역","-","202102","9","165","2,900","지분",""
"부산광역시 기장군 장안읍 기룡리","6**","도로","제1종일반주거지역","-","202102","9","5","200"," ",""
"부산광역시 기장군 장안읍 기룡리","6**","도로","제1종일반주거지역","-","202102","9","5","200"," ","20210308"
"부산광역시 강서구 봉림동","7**","답","제1종일반주거지역","8m미만","202102","9","2261","205,000"," ",""
"부산광역시 금정구 두구동","9**","답","개발제한구역","-","202102","9","1088","24,600"," ","20210217"
"부산광역시 금정구 두구동","9**","답","개발제한구역","-","202102","9","1088","24,600"," ",""
"부산광역시 동구 초량동","9**","대","제2종일반주거지역","8m미만","202102","9","107","25,000"," ",""
"부산광역시 기장군 기장읍 동부리","1**","대","제2종일반주거지역","8m미만","202102","9","139","26,600"," ",""
"부산광역시 강서구 명지동","3***","대","일반상업지역","25m이상","202102","9","10.16","3,000","지분",""
