"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"부산광역시 금정구 구서동","460-1","0460","0001","우신맨션A","전세","45.91","202010","24","7,500","0","3","1983","수림로66번길 121"
"부산광역시 금정구 구서동","460-1","0460","0001","우신맨션A","전세","63.27","202011","4","12,000","0","2","1983","수림로66번길 121"
"부산광역시 금정구 구서동","460-1","0460","0001","우신맨션A","전세","63.27","202012","7","13,000","0","1","1983","수림로66번길 121"
"부산광역시 금정구 구서동","460-1","0460","0001","우신맨션A","전세","63.27","202012","7","13,000","0","1","1983","수림로66번길 121"
"부산광역시 금정구 구서동","180-6","0180","0006","원일","전세","55.14","202003","5","9,000","0","1","1980","안뜰로15번길 26"
"부산광역시 금정구 구서동","180-6","0180","0006","원일","전세","55.14","202102","15","9,500","0","2","1980","안뜰로15번길 26"
"부산광역시 금정구 구서동","258-19","0258","0019","위클라우드-2","월세","23.26","202102","18","300","48","4","2013","금강로446번길 9"
"부산광역시 금정구 구서동","414-23","0414","0023","일신","전세","66.74","202007","18","8,000","0","1","1982","금강로 430-3"
"부산광역시 금정구 구서동","1024-6","1024","0006","정구빌라2동","월세","56.67","202003","7","3,000","30","4","1993","두실로45번길 89"
"부산광역시 금정구 구서동","1017-15","1017","0015","정구빌라2차","전세","65.76","202010","24","12,000","0","1","1994","두실로37번길 31"
"부산광역시 금정구 구서동","269-5","0269","0005","정구빌라비동","전세","63.33","202004","29","11,000","0","1","1996","안뜰로20번길 19"
"부산광역시 금정구 구서동","1008-15","1008","0015","제니스","전세","16.06","202006","23","4,500","0","4","2014","두실로 49"
"부산광역시 금정구 구서동","414-60","0414","0060","창아빌딩","월세","35.3","202005","15","500","35","6","2003","금강로 434"
"부산광역시 금정구 구서동","78-1","0078","0001","초정아트빌","월세","83.71","202007","22","11,500","2","4","2002","체육공원로19번길 67"
"부산광역시 금정구 구서동","78-1","0078","0001","초정아트빌","월세","83.71","202007","22","11,500","2","4","2002","체육공원로19번길 67"
"부산광역시 금정구 구서동","468-21","0468","0021","칠성주택B","월세","70.41","202006","16","2,000","40","2","1979","수림로50번길 72"
"부산광역시 금정구 구서동","1007-12","1007","0012","큐갤러리","월세","15.37","202003","16","1,000","38","1","2014","두실로 55-2"
