"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.72","110,000","9","202011","6","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.85","104,800","7","202012","15","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.85","96,500","2","202012","16","입",""
"서울특별시 관악구 봉천동","1544-1","e편한세상 서울대입구2차","59.85","105,000","2","202102","2","입",""
"서울특별시 구로구 구로동","685-280","승윤노블리안아파트","54.842","40,831","15","202005","6","분","20200709"
"서울특별시 금천구 가산동","143-6","가산 지웰 에스테이트 2차","14.12","14,000","11","202003","10","분",""
"서울특별시 노원구 공릉동","230","태릉 해링턴 플레이스","59.98","63,305","22","202005","25","입",""
"서울특별시 노원구 공릉동","230","태릉 해링턴 플레이스","84.98","89,900","15","202008","13","입",""
"서울특별시 노원구 공릉동","230","태릉 해링턴 플레이스","59.98","80,000","13","202008","25","입",""
"서울특별시 노원구 공릉동","230","태릉 해링턴 플레이스","59.98","83,000","8","202010","9","입",""
"서울특별시 노원구 상계동","95-3","노원 롯데캐슬 시그니처","169.566","105,000","12","202012","26","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","104.92","90,000","17","202003","11","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","84.99","93,000","24","202005","22","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","84.99","94,000","18","202006","27","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","59.99","76,500","9","202006","28","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","84.99","98,000","26","202007","2","입","20200820"
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","59.99","81,000","19","202007","29","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","84.99","98,000","26","202008","28","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","59.99","83,000","10","202011","14","입",""
"서울특별시 노원구 상계동","85-33","상계역센트럴푸르지오","48.37","67,500","12","202012","31","입",""
"서울특별시 노원구 상계동","677","포레나 노원","74.9561","110,000","16","202005","30","입",""
"서울특별시 노원구 월계동","951","월계센트럴아이파크","59.99","78,500","21","202006","18","입","20200707"
"서울특별시 노원구 월계동","951","월계센트럴아이파크","84.99","86,000","16","202007","8","입",""
"서울특별시 도봉구 창동","743-28","창동역 블루핀 1동","65.83","53,920","7","202006","5","분",""
"서울특별시 도봉구 창동","743-28","창동역 블루핀 1동","65.83","54,420","5","202006","15","분",""
"서울특별시 도봉구 창동","743-28","창동역 블루핀 1동","65.83","55,000","7","202007","29","분",""
"서울특별시 도봉구 창동","743-28","창동역 블루핀 1동","55.04","50,000","5","202009","7","분",""
"서울특별시 도봉구 창동","743-23","창동역 블루핀 2동","55.04","50,000","4","202006","6","분",""
"서울특별시 도봉구 창동","743-23","창동역 블루핀 2동","55.04","50,090","6","202008","3","분",""
"서울특별시 동대문구 용두동","253","e편한세상 청계 센트럴포레","84.95","120,000","8","202007","5","입",""
"서울특별시 동대문구 용두동","11-1","청량리역 해링턴 플레이스","26.8195","22,504","6","202006","17","분",""
"서울특별시 동대문구 전농동","620-47","청량리역 롯데캐슬 SKY-L65","84.975","124,195","19","202007","10","분",""
"서울특별시 동작구 사당동","181-55","롯데캐슬골든포레","59.85","98,000","4","202005","18","입",""
"서울특별시 동작구 사당동","181-55","롯데캐슬골든포레","84.98","109,500","2","202005","26","분",""
"서울특별시 동작구 사당동","181-55","롯데캐슬골든포레","84.98","122,000","6","202005","30","입",""
"서울특별시 동작구 사당동","181-55","롯데캐슬골든포레","84.98","117,000","10","202006","15","분",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","59.9775","88,000","1","202003","4","분",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","59.9775","88,000","1","202003","4","분","20200521"
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","84.9787","118,000","7","202003","5","입",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","84.88","123,000","13","202003","14","분",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","59.99","98,000","5","202003","28","입",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","59.99","98,000","5","202003","28","입","20200427"
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","84.9824","115,510","12","202004","1","분",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","59.8557","94,500","7","202004","9","입",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","49.4797","89,800","5","202005","14","분",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","49.4797","83,070","1","202005","15","분",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","84.9787","128,500","10","202007","4","입",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","59.8557","104,500","12","202009","8","입",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","84.9824","126,000","9","202009","15","입",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","59.9908","103,000","13","202010","17","입",""
"서울특별시 동작구 사당동","181","사당 롯데캐슬 골든포레 ","84.9739","140,000","12","202102","19","분",""
"서울특별시 동작구 상도동","159-250","상도역 롯데캐슬","84.9952","111,372","4","202004","22","입",""
"서울특별시 동작구 상도동","159-250","상도역 롯데캐슬","59.9818","110,500","14","202009","8","분",""
"서울특별시 동작구 상도동","159-250","상도역 롯데캐슬","84.9952","84,188","13","202012","7","입",""
"서울특별시 동작구 신대방동","342-41","보라매 e-편한세상","59.95","67,830","36","202005","22","분",""
"서울특별시 마포구 대흥동","12","신촌그랑자이","84.98","178,000","7","202007","10","입",""
"서울특별시 마포구 대흥동","12","신촌그랑자이","59.98","160,000","11","202012","23","입",""
"서울특별시 마포구 대흥동","806","신촌그랑자이(1단지)","96.97","172,000","2","202005","9","분",""
"서울특별시 마포구 대흥동","806","신촌그랑자이(1단지)","84.98","157,000","12","202006","8","분",""
"서울특별시 마포구 대흥동","806","신촌그랑자이(1단지)","59.96","150,000","15","202011","5","입",""
"서울특별시 마포구 대흥동","807","신촌그랑자이(2단지)","59.98","140,000","11","202009","21","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","127,000","12","202003","2","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","125,000","17","202005","16","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","143,000","6","202006","12","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","159,000","15","202006","13","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","145,000","4","202006","15","입",""
