"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","79.7","20,881"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","-","202003","9","76","23,484"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","102.2","24,426"," ",""
"서울특별시 동작구 노량진동","2**","도로","제3종일반주거지역","-","202003","9","83.2","26,000","지분","20201010"
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","108.4","28,563"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","911","292,887","지분",""
"서울특별시 동대문구 용두동","7**","구거","제2종일반주거지역","8m미만","202003","9","7","3,131"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","102","30,957"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","-","202003","9","96","30,960"," ",""
"서울특별시 강서구 방화동","5**","대","제2종일반주거지역","25m미만","202003","9","51","31,000"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","142.5","32,918"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","86","32,938"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","-","202003","9","742","333,477","지분",""
"서울특별시 동대문구 용두동","2**","도로","제2종일반주거지역","-","202003","9","57","35,029"," ",""
"서울특별시 강남구 자곡동","3**","전","개발제한구역","25m이상","202003","9","1076","350,000"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","71","36,281"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","165","37,868"," ",""
"서울특별시 동대문구 용두동","1**","대","제2종일반주거지역","8m미만","202003","9","1","385"," ",""
"서울특별시 동대문구 휘경동","3**","대","제2종일반주거지역","8m미만","202003","9","60","39,100"," ",""
"서울특별시 동작구 노량진동","2**","도로","제3종일반주거지역","-","202003","9","10","4,000"," ","20201010"
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","10","4,357"," ",""
"서울특별시 동대문구 용두동","7**","대","제2종일반주거지역","8m미만","202003","9","13","4,401"," ",""
"서울특별시 동대문구 용두동","7**","구거","제2종일반주거지역","-","202003","9","11","4,671","지분",""
"서울특별시 노원구 상계동","*","대","개발제한구역","8m미만","202003","9","37","4,884","지분",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","156.5","41,473"," ",""
"서울특별시 동대문구 용두동","7**","도로","제2종일반주거지역","-","202003","9","132","42,306","지분",""
"서울특별시 마포구 염리동","3*","대","제2종일반주거지역","25m미만","202003","9","8.9","46,000","지분","20200831"
"서울특별시 동대문구 용두동","7**","대","제2종일반주거지역","25m미만","202003","9","89","47,838"," ",""
"서울특별시 동대문구 용두동","2**","도로","제2종일반주거지역","-","202003","9","1034","481,074","지분",""
"서울특별시 동대문구 용두동","1**","대","제2종일반주거지역","25m이상","202003","9","1","493","지분",""
"서울특별시 동대문구 휘경동","3**","종교용지","제2종일반주거지역","8m미만","202003","9","79","5,000"," ",""
"서울특별시 동대문구 용두동","1**","대","제2종일반주거지역","8m미만","202003","9","12","5,268"," ",""
