"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"광주광역시 광산구 송정동","일반","2**","송정로","제2종일반주거","제2종근린생활","25m미만","30.4","51.00","15,000","null","202006","5"," ","2014",""
"광주광역시 광산구 송정동","일반","5**","송도로","제2종일반주거","제1종근린생활","25m미만","146.66","311.00","74,321","null","202006","29"," ","1997",""
"광주광역시 광산구 송정동","일반","5**","송도로270번길","제1종일반주거","제1종근린생활","8m미만","76.1","144.00","13,300","null","202007","31"," ","2012",""
"광주광역시 광산구 송정동","일반","5**","송도로270번길","제1종일반주거","제1종근린생활","8m미만","167.01","151.00","19,000","null","202008","1"," ","1995",""
"광주광역시 광산구 송정동","일반","8**","광산로19번길","일반상업","제2종근린생활","8m미만","127.39","149.00","50,970","null","202008","26"," ","1978",""
"광주광역시 광산구 송정동","일반","8**","광산로19번길","일반상업","제2종근린생활","12m미만","155.66","238.00","115,000","null","202008","26"," ","1981",""
"광주광역시 광산구 송정동","집합","8**","광산로20번길","일반상업","제1종근린생활","12m미만","47.32"," ","13,670","1","202010","19"," ","2007",""
"광주광역시 광산구 송정동","집합","8**","송정로29번길","준주거","제2종근린생활","12m미만","17.55"," ","9,250","null","202011","14"," ","1982",""
"광주광역시 광산구 송정동","집합","8**","송정로29번길","준주거","제2종근린생활","12m미만","17.55"," ","9,250","null","202011","14"," ","1982",""
"광주광역시 광산구 송정동","일반","8**","-","일반상업","제2종근린생활","12m미만","99.82","296.00","135,000","null","202101","6"," ","null",""
"광주광역시 광산구 송정동","일반","8**","송정로1번길","일반상업","제2종근린생활","-","82.64","304.00","125,000","null","202101","6"," ","null",""
"광주광역시 광산구 송정동","일반","6**","송도로","제2종일반주거","제2종근린생활","25m미만","105.84","96.00","30,000","null","202101","15"," ","2017",""
"광주광역시 광산구 송정동","일반","5**","광산로56번길","일반상업","제1종근린생활","12m미만","32.07","26.00","4,300","null","202101","25"," ","null",""
"광주광역시 광산구 송정동","집합","8**","광산로20번길","일반상업","제1종근린생활","12m미만","64.34"," ","10,000","2","202102","19"," ","2007",""
"광주광역시 광산구 송정동","집합","8**","송정로29번길","준주거","판매","12m미만","21"," ","5,000","null","202102","22"," ","null",""
"광주광역시 광산구 송정동","집합","8**","송정로29번길","준주거","판매","12m미만","21"," ","5,000","null","202102","22"," ","null",""
"광주광역시 광산구 송촌동","일반","2**","동곡로","준공업","제1종근린생활","25m이상","298.87","272.00","54,400","null","202010","14"," ","2003",""
"광주광역시 광산구 송학동","일반","1*","노안삼도로","생산관리","제2종근린생활","8m미만","1129.48","2724.00","90,000","null","202007","28"," ","2005",""
"광주광역시 광산구 송학동","일반","2*","삼도봉학길","생산관리","제2종근린생활","8m미만","123.84","3800.00","55,000","null","202102","8"," ","2013",""
"광주광역시 광산구 수완동","집합","1***","장신로147번길","일반상업","제1종근린생활","25m미만","235.8"," ","34,000","4","202003","18"," ","2011",""
"광주광역시 광산구 수완동","집합","9**","임방울대로378번길","제2종일반주거","제2종근린생활","25m미만","80"," ","52,000","1","202003","19"," ","2016",""
"광주광역시 광산구 수완동","일반","3**","하완길","자연녹지","제1종근린생활","8m미만","97.19","294.00","45,000","null","202004","2"," ","2016","20200402"
"광주광역시 광산구 수완동","일반","3**","하완길","자연녹지","제1종근린생활","8m미만","97.19","294.00","36,000","null","202004","3"," ","2016",""
"광주광역시 광산구 수완동","집합","1***","수완로33번길","제3종일반주거","제2종근린생활","25m미만","26.8"," ","11,800","2","202004","22"," ","2012",""
"광주광역시 광산구 수완동","집합","1***","수완로33번길","제3종일반주거","제1종근린생활","25m이상","33.21"," ","27,000","1","202005","12"," ","2008",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제1종근린생활","25m이상","66.54"," ","63,000","null","202005","13"," ","2010",""
"광주광역시 광산구 수완동","일반","2**","하완길","자연녹지","제2종근린생활","8m미만","609.03","2225.00","300,000","null","202005","14"," ","2018",""
"광주광역시 광산구 수완동","집합","1***","장신로147번길","일반상업","제2종근린생활","25m미만","52.33"," ","12,500","3","202005","21"," ","2011",""
"광주광역시 광산구 수완동","집합","9**","장덕로137번길","제3종일반주거","제1종근린생활","25m이상","30.66"," ","33,500","1","202005","23"," ","2008",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제2종근린생활","25m이상","356.94"," ","72,000","null","202005","30"," ","2011",""
"광주광역시 광산구 수완동","집합","9**","장덕로137번길","제3종일반주거","제1종근린생활","25m이상","34.78"," ","40,000","1","202006","1"," ","2013",""
"광주광역시 광산구 수완동","집합","1***","수완로33번길","제3종일반주거","제2종근린생활","25m미만","26.8"," ","10,400","2","202006","6"," ","2012",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제1종근린생활","25m이상","156.15"," ","31,492","3","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","85.84"," ","16,097","3","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제1종근린생활","25m이상","138.2"," ","25,935","3","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","143.6"," ","27,614","3","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","142.23"," ","26,684","4","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제2종근린생활","25m이상","73.5"," ","13,449","4","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","188.14"," ","35,292","4","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","116.62"," ","21,332","4","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","143.48"," ","26,918","4","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제2종근린생활","25m이상","142.23"," ","26,016","5","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","112.65"," ","20,077","5","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","155.88"," ","28,513","5","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","82.56"," ","14,711","5","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","76.1"," ","13,564","5","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","207.2"," ","37,903","5","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제1종근린생활","25m이상","12"," ","6,155","null","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제1종근린생활","25m이상","391.58"," ","314,056","1","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제1종근린생활","25m이상","113.43"," ","21,281","3","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","제2종근린생활","25m이상","142.43"," ","27,389","3","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","143.6"," ","32,329","2","202006","12"," ","2009",""
"광주광역시 광산구 수완동","집합","1***","임방울대로","일반상업","교육연구","25m이상","77.7"," ","16,773","2","202006","12"," ","2009",""
