"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202007","2","500","30","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202007","11","500","40","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9","202007","12","6,200","0","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.87","202007","13","7,500","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.87","202007","13","7,500","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.87","202007","22","8,000","0","3","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9","202007","31","6,000","0","3","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9","202007","31","6,000","0","3","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","49.9","202008","31","3,300","10","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202009","7","7,500","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9","202009","22","8,000","0","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202010","5","7,200","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.87","202010","10","8,500","0","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202010","20","2,000","28","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202010","24","1,000","35","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202011","4","500","35","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.87","202011","7","3,000","30","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","49.9","202011","12","1,000","30","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202011","27","1,000","30","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.87","202012","7","1,500","30","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202012","19","700","35","3","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202012","26","7,000","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202012","29","7,000","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202101","5","1,000","40","1","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202101","12","8,000","0","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9","202101","22","8,000","0","3","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.85","202101","31","10,000","0","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","월세","59.85","202102","18","1,000","35","4","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","290","0290","0000","라인1차","전세","59.87","202102","18","8,000","0","2","1994","소촌로152번길 38"
"광주광역시 광산구 소촌동","380-8","0380","0008","이오빌라(다동)","월세","19.04","202004","1","100","20","4","2001","소촌로 64"
"광주광역시 광산구 소촌동","476-1","0476","0001","파크하우스","월세","72.07","202005","18","1,000","40","4","2015","송정공원로11번길 21"
"광주광역시 광산구 소촌동","476-1","0476","0001","파크하우스","월세","72.07","202010","22","1,000","40","5","2015","송정공원로11번길 21"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","47.2093","202009","10","5,000","0","4","2020","송도로226번길 41"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","68.8802","202009","11","6,000","0","5","2020","송도로226번길 41"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","62.986","202009","12","6,000","0","2","2020","송도로226번길 41"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","58.2612","202009","14","6,000","0","5","2020","송도로226번길 41"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","63.131","202009","16","6,000","0","3","2020","송도로226번길 41"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","53.4743","202009","17","6,000","0","3","2020","송도로226번길 41"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","51.6182","202009","18","5,000","0","3","2020","송도로226번길 41"
"광주광역시 광산구 송정동","203","0203","0000","(203-0)","전세","53.4743","202009","18","6,000","0","2","2020","송도로226번길 41"
"광주광역시 광산구 송정동","556-10","0556","0010","부성하이빌","월세","18.15","202008","20","0","27","1","2003","송도로270번길 6"
"광주광역시 광산구 송정동","327-5","0327","0005","스카이빌","전세","27.06","202008","1","3,300","0","3","2002","용보로49번길 30"
"광주광역시 광산구 송정동","867-17","0867","0017","스칸디나(Scandyna)","월세","27.55","202003","2","300","40","4","2013","송정로15번길 3"
"광주광역시 광산구 송정동","867-17","0867","0017","스칸디나(Scandyna)","전세","31.36","202004","27","5,000","0","5","2013","송정로15번길 3"
"광주광역시 광산구 송정동","867-17","0867","0017","스칸디나(Scandyna)","전세","30.54","202101","3","5,000","0","2","2013","송정로15번길 3"
"광주광역시 광산구 송정동","745-1","0745","0001","원일맨션","월세","76.57","202009","3","2,000","25","2","1984","광산로77번길 23"
"광주광역시 광산구 수완동","944-12","0944","0012","(944-12)","전세","152.1","202101","22","58,000","0","3","2017","수완로105번길 20-12"
"광주광역시 광산구 수완동","949","0949","0000","수안채리치","전세","111.86","202008","1","40,000","0","2","2016","임방울대로378번길 45"
"광주광역시 광산구 수완동","949","0949","0000","수안채리치","전세","111.86","202012","12","45,000","0","2","2016","임방울대로378번길 45"
"광주광역시 광산구 수완동","949","0949","0000","수안채리치","전세","111.86","202102","6","36,750","0","1","2016","임방울대로378번길 45"
"광주광역시 광산구 수완동","949","0949","0000","수안채리치","전세","111.86","202102","20","46,000","0","2","2016","임방울대로378번길 45"
"광주광역시 광산구 수완동","949","0949","0000","수안채리치","전세","111.86","202102","23","18,650","0","1","2016","임방울대로378번길 45"
"광주광역시 광산구 수완동","937","0937","0000","수완 아뜨리움 연립주택","전세","84.7694","202003","14","30,000","0","1","2015","장덕로 160"
"광주광역시 광산구 수완동","937","0937","0000","수완 아뜨리움 연립주택","월세","67.391","202004","2","2,000","80","2","2015","장덕로 160"
