"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202003","7","1,000","82","4","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202003","8","28,000","0","11","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202003","13","26,000","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202003","20","1,000","88","6","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202003","21","22,000","0","11","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202003","30","1,000","100","7","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202003","31","1,000","83","4","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202004","3","1,000","100","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202004","20","28,000","0","9","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202004","29","30,000","0","9","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202005","26","30,000","0","9","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202005","26","7,000","67","5","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202005","29","28,000","0","4","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202005","30","1,000","96","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202006","2","28,000","0","8","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202006","4","1,000","83","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202006","8","30,000","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202006","9","28,000","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202006","29","1,000","100","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202007","6","28,000","0","8","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202007","9","5,000","75","5","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202007","31","28,000","0","9","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202008","10","1,000","96","2","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202009","3","1,000","100","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202009","19","28,000","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202009","26","29,400","0","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202010","12","1,000","113","6","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202010","15","26,460","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202010","15","26,460","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202010","23","1,000","104","6","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202010","31","32,000","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","4","32,000","0","9","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202011","5","1,000","108","7","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202011","5","1,000","88","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","7","32,000","0","11","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","13","30,000","0","4","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","21","30,000","0","6","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","21","30,000","0","6","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202011","24","1,000","108","5","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","26","29,000","0","10","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","28","33,000","0","2","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202011","29","35,000","0","7","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202011","30","5,000","100","7","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202012","1","1,000","117","4","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","월세","84.9297","202012","2","1,000","108","3","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202012","4","34,000","0","9","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202012","8","26,000","0","9","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202012","12","32,000","0","7","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202012","12","32,000","0","7","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202012","17","34,000","0","6","2016","대청로 12"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202012","19","25,000","0","7","2016","대청로 12"
