"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"세종특별자치시 부강면 부강리","4**","8m미만","30","월세","202004","26","200","30","2013","부강3길"
"세종특별자치시 부강면 부강리","1**","12m미만","30","월세","202005","28","200","30","2013","오대길"
"세종특별자치시 부강면 부강리","1**","8m미만","30","월세","202012","30","300","50","2018","부강5길"
"세종특별자치시 부강면 부강리","4**","12m미만","30","전세","202012","1","6,000","0","2013","부강신대길"
"세종특별자치시 부강면 부강리","4**","-","30","전세","202012","1","6,000","0","2013","null"
"세종특별자치시 부강면 부강리","9**","8m미만","30","전세","202011","8","6,000","0","2017","부강신대길"
"세종특별자치시 부강면 부강리","9**","12m미만","30","전세","202007","11","5,000","0","2017","부강3길"
"세종특별자치시 부강면 부강리","9**","8m미만","30","전세","202007","24","4,200","0","2017","부강3길"
"세종특별자치시 부강면 부강리","9**","8m미만","30","전세","202102","24","4,800","0","2017","부강신대길"
"세종특별자치시 부강면 부강리","4**","12m미만","30","전세","202101","30","4,000","0","2012","부촌길"
"세종특별자치시 부강면 부강리","4**","8m미만","31","월세","202005","2","200","38","2013","부강1길"
"세종특별자치시 부강면 부강리","9**","8m미만","32","월세","202008","1","200","30","2011","퇴미로"
"세종특별자치시 부강면 부강리","4**","12m미만","32","월세","202005","31","300","35","2013","부강로"
"세종특별자치시 부강면 부강리","4**","12m미만","33","월세","202003","12","2,000","30","2013","부강로"
"세종특별자치시 부강면 부강리","9**","8m미만","33","전세","202004","11","5,500","0","2017","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","33","전세","202010","13","8,000","0","2017","부강신대길"
